x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(2 min wait)",0,1,Terminal,718,1,1,4303,20,35 - 43 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,718,1,1,4303,20,35 - 43 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,718,1,1,4303,20,35 - 43 minutes
0,-0.5,Bus,0,0,Transit,718,1,1,4303,20,35 - 43 minutes
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,718,1,1,4303,20,35 - 43 minutes
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,718,1,1,4303,20,35 - 43 minutes
0,-1,End,0,1,Terminal,718,1,1,4303,20,35 - 43 minutes
0,0,Start,0,0,Terminal,718,1,2,4303,20,62 - 92 minutes
0,-0.25,"Walk
(2 min)",0,0,Transit,718,1,2,4303,20,62 - 92 minutes
0,-0.5,"Transfer
(10 min wait)",1,1,Node,718,1,2,4303,20,62 - 92 minutes
0,-1,Bus,0,0,Transit,718,1,2,4303,20,62 - 92 minutes
0,-1.5,Transfer,1,1,Node,718,1,2,4303,20,62 - 92 minutes
0,-1.75,"Walk
(5 min)",0,0,Transit,718,1,2,4303,20,62 - 92 minutes
0,-2,End,0,0,Terminal,718,1,2,4303,20,62 - 92 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,718,1,3,4303,10,76 - 94 minutes
0,-0.16666666666666666,Taxi,0,0,Transit,718,1,3,4303,10,76 - 94 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,718,1,3,4303,10,76 - 94 minutes
0,-0.5,Bus,0,0,Transit,718,1,3,4303,10,76 - 94 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,718,1,3,4303,10,76 - 94 minutes
0,-0.8333333333333333,Bus,0,0,Transit,718,1,3,4303,10,76 - 94 minutes
0,-1,Transfer,1,1,Node,718,1,3,4303,10,76 - 94 minutes
0,-1.0833333333333333,"Walk
(5 min)",0,0,Transit,718,1,3,4303,10,76 - 94 minutes
0,-1.1666666666666667,End,0,0,Terminal,718,1,3,4303,10,76 - 94 minutes
0,0,Start,0,0,Terminal,718,2,1,4304,10,47 - 71 minutes
0,-0.08333333333333333,"Walk
(5 min)",0,0,Transit,718,2,1,4304,10,47 - 71 minutes
