x,y,label,node,line,labelType,respID,qID,altID,obsID
0,0,Start,0,1,Terminal,346,1,1,2071
0,-0.16666666666666666,Car,0,0,Transit,346,1,1,2071
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,346,1,1,2071
0,-0.5,Bus,0,0,Transit,346,1,1,2071
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,346,1,1,2071
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,346,1,1,2071
0,-1,End,0,1,Terminal,346,1,1,2071
0,0,"Start
(10 min wait)",0,1,Terminal,346,1,2,2071
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,346,1,2,2071
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,346,1,2,2071
0,-0.5,Bus,0,0,Transit,346,1,2,2071
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,346,1,2,2071
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,346,1,2,2071
0,-1,End,0,1,Terminal,346,1,2,2071
0,0,Start,0,1,Terminal,346,1,3,2071
0,-0.16666666666666666,Car,0,0,Transit,346,1,3,2071
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,346,1,3,2071
0,-0.5,Bus,0,0,Transit,346,1,3,2071
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,346,1,3,2071
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,346,1,3,2071
0,-1,End,0,1,Terminal,346,1,3,2071
0,0,"Start
(5 min wait)",0,1,Terminal,346,2,1,2072
0,-0.25,Taxi,0,0,Transit,346,2,1,2072
0,-0.5,"Transfer
(5 min wait)",1,0,Node,346,2,1,2072
0,-0.75,Bus,0,0,Transit,346,2,1,2072
0,-1,Transfer,1,1,Node,346,2,1,2072
0,-1.125,Walk (5 min),0,0,Transit,346,2,1,2072
0,-1.25,End,0,0,Terminal,346,2,1,2072
0,0,Start,0,1,Terminal,346,2,2,2072
0,-0.16666666666666666,Car,0,0,Transit,346,2,2,2072
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,346,2,2,2072
0,-0.5,Bus,0,0,Transit,346,2,2,2072
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,346,2,2,2072
0,-0.8333333333333333,Bus,0,0,Transit,346,2,2,2072
0,-1,Transfer,1,1,Node,346,2,2,2072
0,-1.0833333333333333,Walk (5 min),0,0,Transit,346,2,2,2072
0,-1.1666666666666667,End,0,0,Terminal,346,2,2,2072
