x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,0,Terminal,1368,1,1,8203,30,54 - 66 minutes
0,-0.25,Walk (10 min),0,0,Transit,1368,1,1,8203,30,54 - 66 minutes
0,-0.5,"Transfer
(10 min wait)",1,1,Node,1368,1,1,8203,30,54 - 66 minutes
0,-1,Bus,0,0,Transit,1368,1,1,8203,30,54 - 66 minutes
0,-1.5,Transfer,1,1,Node,1368,1,1,8203,30,54 - 66 minutes
0,-1.75,Walk (10 min),0,0,Transit,1368,1,1,8203,30,54 - 66 minutes
0,-2,End,0,0,Terminal,1368,1,1,8203,30,54 - 66 minutes
0,0,Start,0,1,Terminal,1368,1,2,8203,25,32 - 48 minutes
0,-0.16666666666666666,Car,0,0,Transit,1368,1,2,8203,25,32 - 48 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,1368,1,2,8203,25,32 - 48 minutes
0,-0.5,Bus,0,0,Transit,1368,1,2,8203,25,32 - 48 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,1368,1,2,8203,25,32 - 48 minutes
0,-0.8333333333333333,Bus,0,0,Transit,1368,1,2,8203,25,32 - 48 minutes
0,-1,Transfer,1,1,Node,1368,1,2,8203,25,32 - 48 minutes
0,-1.0833333333333333,Walk (10 min),0,0,Transit,1368,1,2,8203,25,32 - 48 minutes
0,-1.1666666666666667,End,0,0,Terminal,1368,1,2,8203,25,32 - 48 minutes
0,0,Start,0,1,Terminal,1368,1,3,8203,25,54 - 66 minutes
0,-0.5,Car,0,0,Transit,1368,1,3,8203,25,54 - 66 minutes
0,-1,End,0,1,Terminal,1368,1,3,8203,25,54 - 66 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1368,2,1,8204,20,54 - 60 minutes
0,-0.16666666666666666,Taxi,0,0,Transit,1368,2,1,8204,20,54 - 60 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,1368,2,1,8204,20,54 - 60 minutes
0,-0.5,Bus,0,0,Transit,1368,2,1,8204,20,54 - 60 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,1368,2,1,8204,20,54 - 60 minutes
0,-0.8333333333333333,Bus,0,0,Transit,1368,2,1,8204,20,54 - 60 minutes
0,-1,Transfer,1,1,Node,1368,2,1,8204,20,54 - 60 minutes
0,-1.0833333333333333,Walk (2 min),0,0,Transit,1368,2,1,8204,20,54 - 60 minutes
0,-1.1666666666666667,End,0,0,Terminal,1368,2,1,8204,20,54 - 60 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1368,2,2,8204,15,52 - 78 minutes
0,-0.25,Taxi,0,0,Transit,1368,2,2,8204,15,52 - 78 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,1368,2,2,8204,15,52 - 78 minutes
0,-0.75,Bus,0,0,Transit,1368,2,2,8204,15,52 - 78 minutes
0,-1,Transfer,1,1,Node,1368,2,2,8204,15,52 - 78 minutes
0,-1.125,Walk (5 min),0,0,Transit,1368,2,2,8204,15,52 - 78 minutes
0,-1.25,End,0,0,Terminal,1368,2,2,8204,15,52 - 78 minutes
0,0,Start,0,0,Terminal,1368,2,3,8204,10,58 - 86 minutes
0,-0.08333333333333333,Walk (2 min),0,0,Transit,1368,2,3,8204,10,58 - 86 minutes
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,1368,2,3,8204,10,58 - 86 minutes
0,-0.3333333333333333,Bus,0,0,Transit,1368,2,3,8204,10,58 - 86 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,1368,2,3,8204,10,58 - 86 minutes
0,-0.6666666666666666,Bus,0,0,Transit,1368,2,3,8204,10,58 - 86 minutes
