x,y,label,type,respID,qID,altID,obsID
0,0,Start (2 min wait),Node,2796,1,1,16771
0,0.25,Taxi,Vehicle,2796,1,1,16771
0,0.5,Transfer (10 min wait),Node,2796,1,1,16771
0,0.75,Bus,Vehicle,2796,1,1,16771
0,0.875,,Node,2796,1,1,16771
0,0.9375,Walk (10 min),Vehicle,2796,1,1,16771
0,1,End,Node,2796,1,1,16771
0,0,Start (2 min wait),Node,2796,1,2,16771
0,0.041666666666666664,Walk (5 min),Vehicle,2796,1,2,16771
0,0.08333333333333333,,Node,2796,1,2,16771
0,0.16666666666666666,Bus,Vehicle,2796,1,2,16771
0,0.3333333333333333,Transfer (2 min wait),Node,2796,1,2,16771
0,0.5,Bus,Vehicle,2796,1,2,16771
0,0.6666666666666666,Transfer (2 min wait),Node,2796,1,2,16771
0,0.8333333333333333,Uber/Lyft,Vehicle,2796,1,2,16771
0,1,End,Node,2796,1,2,16771
0,0,Start,Node,2796,1,3,16771
0,0.16666666666666666,Car,Vehicle,2796,1,3,16771
0,0.3333333333333333,Transfer (2 min wait),Node,2796,1,3,16771
0,0.5,Bus,Vehicle,2796,1,3,16771
0,0.6666666666666666,Transfer (2 min wait),Node,2796,1,3,16771
0,0.8333333333333333,Bus,Vehicle,2796,1,3,16771
0,0.9166666666666666,,Node,2796,1,3,16771
0,0.9583333333333333,Walk (2 min),Vehicle,2796,1,3,16771
0,1,End,Node,2796,1,3,16771
0,0,Start (5 min wait),Node,2796,2,1,16772
0,0.1,Walk (2 min),Vehicle,2796,2,1,16772
0,0.2,,Node,2796,2,1,16772
0,0.5,Bus,Vehicle,2796,2,1,16772
0,0.8,,Node,2796,2,1,16772
0,0.9,Walk (10 min),Vehicle,2796,2,1,16772
0,1,End,Node,2796,2,1,16772
0,0,Start (10 min wait),Node,2796,2,2,16772
0,0.25,Uber/Lyft,Vehicle,2796,2,2,16772
0,0.5,Transfer (2 min wait),Node,2796,2,2,16772
0,0.75,Bus,Vehicle,2796,2,2,16772
0,0.875,,Node,2796,2,2,16772
0,0.9375,Walk (2 min),Vehicle,2796,2,2,16772
0,1,End,Node,2796,2,2,16772
0,0,Start (10 min wait),Node,2796,2,3,16772
0,0.25,Uber/Lyft,Vehicle,2796,2,3,16772
0,0.5,Transfer (10 min wait),Node,2796,2,3,16772
0,0.75,Bus,Vehicle,2796,2,3,16772
0,0.875,,Node,2796,2,3,16772
0,0.9375,Walk (10 min),Vehicle,2796,2,3,16772
0,1,End,Node,2796,2,3,16772
0,0,Start (5 min wait),Node,2796,3,1,16773
0,0.041666666666666664,Walk (10 min),Vehicle,2796,3,1,16773
0,0.08333333333333333,,Node,2796,3,1,16773
0,0.16666666666666666,Bus,Vehicle,2796,3,1,16773
0,0.3333333333333333,Transfer (5 min wait),Node,2796,3,1,16773
0,0.5,Bus,Vehicle,2796,3,1,16773
0,0.6666666666666666,Transfer (5 min wait),Node,2796,3,1,16773
0,0.8333333333333333,Taxi,Vehicle,2796,3,1,16773
0,1,End,Node,2796,3,1,16773
0,0,Start,Node,2796,3,2,16773
0,0.5,Car,Vehicle,2796,3,2,16773
0,1,End,Node,2796,3,2,16773
