x,y,label,node,line,labelType,respID,qID,altID,obsID
0,0,"Start
(5 min wait)",0,1,Terminal,315,1,1,1885
0,-0.25,Uber/Lyft,0,0,Transit,315,1,1,1885
0,-0.5,"Transfer
(10 min wait)",1,0,Node,315,1,1,1885
0,-0.75,Bus,0,0,Transit,315,1,1,1885
0,-1,Transfer,1,1,Node,315,1,1,1885
0,-1.125,Walk (10 min),0,0,Transit,315,1,1,1885
0,-1.25,End,0,0,Terminal,315,1,1,1885
0,0,"Start
(2 min wait)",0,1,Terminal,315,1,2,1885
0,-0.25,Taxi,0,0,Transit,315,1,2,1885
0,-0.5,"Transfer
(2 min wait)",1,0,Node,315,1,2,1885
0,-0.75,Bus,0,0,Transit,315,1,2,1885
0,-1,Transfer,1,1,Node,315,1,2,1885
0,-1.125,Walk (10 min),0,0,Transit,315,1,2,1885
0,-1.25,End,0,0,Terminal,315,1,2,1885
0,0,Start,0,0,Terminal,315,1,3,1885
0,-0.25,Walk (2 min),0,0,Transit,315,1,3,1885
0,-0.5,"Transfer
(10 min wait)",1,1,Node,315,1,3,1885
0,-1,Bus,0,0,Transit,315,1,3,1885
0,-1.5,Transfer,1,1,Node,315,1,3,1885
0,-1.75,Walk (5 min),0,0,Transit,315,1,3,1885
0,-2,End,0,0,Terminal,315,1,3,1885
0,0,Start,0,0,Terminal,315,2,1,1886
0,-0.08333333333333333,Walk (10 min),0,0,Transit,315,2,1,1886
0,-0.16666666666666666,"Transfer
(2 min wait)",1,1,Node,315,2,1,1886
0,-0.3333333333333333,Bus,0,0,Transit,315,2,1,1886
0,-0.5,"Transfer
(2 min wait)",1,0,Node,315,2,1,1886
0,-0.6666666666666666,Bus,0,0,Transit,315,2,1,1886
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,315,2,1,1886
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,315,2,1,1886
0,-1.1666666666666667,End,0,1,Terminal,315,2,1,1886
0,0,"Start
(5 min wait)",0,1,Terminal,315,2,2,1886
0,-0.25,Taxi,0,0,Transit,315,2,2,1886
0,-0.5,"Transfer
(5 min wait)",1,0,Node,315,2,2,1886
0,-0.75,Bus,0,0,Transit,315,2,2,1886
0,-1,Transfer,1,1,Node,315,2,2,1886
0,-1.125,Walk (2 min),0,0,Transit,315,2,2,1886
0,-1.25,End,0,0,Terminal,315,2,2,1886
0,0,Start,0,0,Terminal,315,2,3,1886
0,-0.25,Walk (5 min),0,0,Transit,315,2,3,1886
0,-0.5,"Transfer
(5 min wait)",1,1,Node,315,2,3,1886
0,-1,Bus,0,0,Transit,315,2,3,1886
0,-1.5,Transfer,1,1,Node,315,2,3,1886
0,-1.75,Walk (5 min),0,0,Transit,315,2,3,1886
0,-2,End,0,0,Terminal,315,2,3,1886
0,0,Start,0,1,Terminal,315,3,1,1887
0,-0.16666666666666666,Car,0,0,Transit,315,3,1,1887
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,315,3,1,1887
0,-0.5,Bus,0,0,Transit,315,3,1,1887
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,315,3,1,1887
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,315,3,1,1887
0,-1,End,0,1,Terminal,315,3,1,1887
0,0,Start,0,1,Terminal,315,3,2,1887
