x,y,label,node,line,labelType,respID,qID,altID,obsID
0,-1,Bus,0,0,Transit,801,5,1,4805
0,-1.5,Transfer,1,1,Node,801,5,1,4805
0,-1.75,Walk (5 min),0,0,Transit,801,5,1,4805
0,-2,End,0,0,Terminal,801,5,1,4805
0,0,Start,0,1,Terminal,801,5,2,4805
0,-0.16666666666666666,Car,0,0,Transit,801,5,2,4805
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,801,5,2,4805
0,-0.5,Bus,0,0,Transit,801,5,2,4805
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,801,5,2,4805
0,-0.8333333333333333,Bus,0,0,Transit,801,5,2,4805
0,-1,Transfer,1,1,Node,801,5,2,4805
0,-1.0833333333333333,Walk (5 min),0,0,Transit,801,5,2,4805
0,-1.1666666666666667,End,0,0,Terminal,801,5,2,4805
0,0,Start,0,1,Terminal,801,5,3,4805
0,-0.16666666666666666,Car,0,0,Transit,801,5,3,4805
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,801,5,3,4805
0,-0.5,Bus,0,0,Transit,801,5,3,4805
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,801,5,3,4805
0,-0.8333333333333333,Taxi,0,0,Transit,801,5,3,4805
0,-1,End,0,1,Terminal,801,5,3,4805
0,0,Start,0,0,Terminal,801,6,1,4806
0,-0.08333333333333333,Walk (5 min),0,0,Transit,801,6,1,4806
0,-0.16666666666666666,"Transfer
(2 min wait)",1,1,Node,801,6,1,4806
0,-0.3333333333333333,Bus,0,0,Transit,801,6,1,4806
0,-0.5,"Transfer
(2 min wait)",1,0,Node,801,6,1,4806
0,-0.6666666666666666,Bus,0,0,Transit,801,6,1,4806
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,801,6,1,4806
0,-0.9999999999999999,Bus,0,0,Transit,801,6,1,4806
0,-1.1666666666666667,Transfer,1,1,Node,801,6,1,4806
0,-1.25,Walk (10 min),0,0,Transit,801,6,1,4806
0,-1.3333333333333335,End,0,0,Terminal,801,6,1,4806
0,0,Start,0,0,Terminal,801,6,2,4806
0,-0.25,Walk (5 min),0,0,Transit,801,6,2,4806
0,-0.5,"Transfer
(5 min wait)",1,1,Node,801,6,2,4806
0,-1,Bus,0,0,Transit,801,6,2,4806
0,-1.5,Transfer,1,1,Node,801,6,2,4806
0,-1.75,Walk (5 min),0,0,Transit,801,6,2,4806
0,-2,End,0,0,Terminal,801,6,2,4806
0,0,Start,0,1,Terminal,801,6,3,4806
0,-0.5,Car,0,0,Transit,801,6,3,4806
0,-1,End,0,1,Terminal,801,6,3,4806
