x,y,label,node,line,labelType,respID,qID,altID,obsID
0,0,Start,0,1,Terminal,2671,1,1,16021
0,-0.25,Car,0,0,Transit,2671,1,1,16021
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2671,1,1,16021
0,-0.75,Bus,0,0,Transit,2671,1,1,16021
0,-1,Transfer,1,1,Node,2671,1,1,16021
0,-1.125,Walk (2 min),0,0,Transit,2671,1,1,16021
0,-1.25,End,0,0,Terminal,2671,1,1,16021
0,0,Start,0,0,Terminal,2671,1,2,16021
0,-0.25,Walk (5 min),0,0,Transit,2671,1,2,16021
0,-0.5,"Transfer
(5 min wait)",1,1,Node,2671,1,2,16021
0,-1,Bus,0,0,Transit,2671,1,2,16021
0,-1.5,Transfer,1,1,Node,2671,1,2,16021
0,-1.75,Walk (2 min),0,0,Transit,2671,1,2,16021
0,-2,End,0,0,Terminal,2671,1,2,16021
0,0,"Start
(5 min wait)",0,1,Terminal,2671,1,3,16021
0,-0.25,Taxi,0,0,Transit,2671,1,3,16021
0,-0.5,"Transfer
(5 min wait)",1,0,Node,2671,1,3,16021
0,-0.75,Bus,0,0,Transit,2671,1,3,16021
0,-1,Transfer,1,1,Node,2671,1,3,16021
0,-1.125,Walk (10 min),0,0,Transit,2671,1,3,16021
0,-1.25,End,0,0,Terminal,2671,1,3,16021
0,0,"Start
(2 min wait)",0,1,Terminal,2671,2,1,16022
0,-0.25,Uber/Lyft,0,0,Transit,2671,2,1,16022
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2671,2,1,16022
0,-0.75,Bus,0,0,Transit,2671,2,1,16022
0,-1,Transfer,1,1,Node,2671,2,1,16022
0,-1.125,Walk (10 min),0,0,Transit,2671,2,1,16022
0,-1.25,End,0,0,Terminal,2671,2,1,16022
0,0,Start,0,1,Terminal,2671,2,2,16022
0,-0.25,Car,0,0,Transit,2671,2,2,16022
0,-0.5,"Transfer
(5 min wait)",1,0,Node,2671,2,2,16022
0,-0.75,Bus,0,0,Transit,2671,2,2,16022
0,-1,Transfer,1,1,Node,2671,2,2,16022
0,-1.125,Walk (10 min),0,0,Transit,2671,2,2,16022
0,-1.25,End,0,0,Terminal,2671,2,2,16022
0,0,"Start
(5 min wait)",0,1,Terminal,2671,2,3,16022
0,-0.5,Uber/Lyft,0,0,Transit,2671,2,3,16022
0,-1,End,0,1,Terminal,2671,2,3,16022
0,0,"Start
(10 min wait)",0,1,Terminal,2671,3,1,16023
0,-0.5,Taxi,0,0,Transit,2671,3,1,16023
0,-1,End,0,1,Terminal,2671,3,1,16023
0,0,Start,0,1,Terminal,2671,3,2,16023
0,-0.16666666666666666,Car,0,0,Transit,2671,3,2,16023
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,2671,3,2,16023
0,-0.5,Bus,0,0,Transit,2671,3,2,16023
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,2671,3,2,16023
0,-0.8333333333333333,Bus,0,0,Transit,2671,3,2,16023
0,-1,Transfer,1,1,Node,2671,3,2,16023
0,-1.0833333333333333,Walk (2 min),0,0,Transit,2671,3,2,16023
0,-1.1666666666666667,End,0,0,Terminal,2671,3,2,16023
0,0,Start,0,1,Terminal,2671,3,3,16023
0,-0.5,Car,0,0,Transit,2671,3,3,16023
0,-1,End,0,1,Terminal,2671,3,3,16023
0,0,Start,0,1,Terminal,2671,4,1,16024
0,-0.25,Car,0,0,Transit,2671,4,1,16024
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2671,4,1,16024
0,-0.75,Bus,0,0,Transit,2671,4,1,16024
0,-1,Transfer,1,1,Node,2671,4,1,16024
0,-1.125,Walk (5 min),0,0,Transit,2671,4,1,16024
0,-1.25,End,0,0,Terminal,2671,4,1,16024
0,0,Start,0,0,Terminal,2671,4,2,16024
0,-0.25,Walk (2 min),0,0,Transit,2671,4,2,16024
0,-0.5,"Transfer
(10 min wait)",1,1,Node,2671,4,2,16024
0,-1,Bus,0,0,Transit,2671,4,2,16024
0,-1.5,Transfer,1,1,Node,2671,4,2,16024
0,-1.75,Walk (2 min),0,0,Transit,2671,4,2,16024
0,-2,End,0,0,Terminal,2671,4,2,16024
0,0,Start,0,1,Terminal,2671,4,3,16024
0,-0.25,Car,0,0,Transit,2671,4,3,16024
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2671,4,3,16024
0,-0.75,Bus,0,0,Transit,2671,4,3,16024
0,-1,Transfer,1,1,Node,2671,4,3,16024
0,-1.125,Walk (10 min),0,0,Transit,2671,4,3,16024
0,-1.25,End,0,0,Terminal,2671,4,3,16024
0,0,Start,0,0,Terminal,2671,5,1,16025
0,-0.25,Walk (5 min),0,0,Transit,2671,5,1,16025
0,-0.5,"Transfer
(5 min wait)",1,1,Node,2671,5,1,16025
0,-1,Bus,0,0,Transit,2671,5,1,16025
0,-1.5,Transfer,1,1,Node,2671,5,1,16025
0,-1.75,Walk (5 min),0,0,Transit,2671,5,1,16025
0,-2,End,0,0,Terminal,2671,5,1,16025
0,0,"Start
(2 min wait)",0,1,Terminal,2671,5,2,16025
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,2671,5,2,16025
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,2671,5,2,16025
0,-0.5,Bus,0,0,Transit,2671,5,2,16025
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,2671,5,2,16025
0,-0.8333333333333333,Bus,0,0,Transit,2671,5,2,16025
0,-1,Transfer,1,1,Node,2671,5,2,16025
0,-1.0833333333333333,Walk (10 min),0,0,Transit,2671,5,2,16025
0,-1.1666666666666667,End,0,0,Terminal,2671,5,2,16025
0,0,"Start
(2 min wait)",0,1,Terminal,2671,5,3,16025
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,2671,5,3,16025
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,2671,5,3,16025
0,-0.5,Bus,0,0,Transit,2671,5,3,16025
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,2671,5,3,16025
0,-0.8333333333333333,Bus,0,0,Transit,2671,5,3,16025
0,-1,Transfer,1,1,Node,2671,5,3,16025
0,-1.0833333333333333,Walk (5 min),0,0,Transit,2671,5,3,16025
0,-1.1666666666666667,End,0,0,Terminal,2671,5,3,16025
0,0,Start,0,1,Terminal,2671,6,1,16026
0,-0.25,Car,0,0,Transit,2671,6,1,16026
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2671,6,1,16026
0,-0.75,Bus,0,0,Transit,2671,6,1,16026
0,-1,Transfer,1,1,Node,2671,6,1,16026
0,-1.125,Walk (2 min),0,0,Transit,2671,6,1,16026
0,-1.25,End,0,0,Terminal,2671,6,1,16026
0,0,Start,0,1,Terminal,2671,6,2,16026
0,-0.25,Car,0,0,Transit,2671,6,2,16026
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2671,6,2,16026
0,-0.75,Bus,0,0,Transit,2671,6,2,16026
0,-1,Transfer,1,1,Node,2671,6,2,16026
0,-1.125,Walk (2 min),0,0,Transit,2671,6,2,16026
0,-1.25,End,0,0,Terminal,2671,6,2,16026
0,0,Start,0,0,Terminal,2671,6,3,16026
0,-0.125,Walk (10 min),0,0,Transit,2671,6,3,16026
0,-0.25,"Transfer
(2 min wait)",1,1,Node,2671,6,3,16026
0,-0.5,Bus,0,0,Transit,2671,6,3,16026
0,-0.75,"Transfer
(2 min wait)",1,0,Node,2671,6,3,16026
0,-1,Bus,0,0,Transit,2671,6,3,16026
0,-1.25,Transfer,1,1,Node,2671,6,3,16026
0,-1.375,Walk (10 min),0,0,Transit,2671,6,3,16026
0,-1.5,End,0,0,Terminal,2671,6,3,16026
