x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,2088,1,1,12523
0,-0.25,Walk (10 min),Transit,2088,1,1,12523
0,-0.5,"Transfer
(10 min wait)",Node,2088,1,1,12523
0,-1,Bus,Transit,2088,1,1,12523
0,-1.5,Transfer,Node,2088,1,1,12523
0,-1.75,Walk (5 min),Transit,2088,1,1,12523
0,-2,End,Node,2088,1,1,12523
0,0,"Start
(10 min wait)",Node,2088,1,2,12523
0,-0.16666666666666666,Taxi,Transit,2088,1,2,12523
0,-0.3333333333333333,"Transfer
(2 min wait)",Node,2088,1,2,12523
0,-0.5,Bus,Transit,2088,1,2,12523
0,-0.6666666666666666,"Transfer
(2 min wait)",Node,2088,1,2,12523
0,-0.8333333333333333,Bus,Transit,2088,1,2,12523
0,-1,Transfer,Node,2088,1,2,12523
0,-1.0833333333333333,Walk (2 min),Transit,2088,1,2,12523
0,-1.1666666666666667,End,Node,2088,1,2,12523
0,0,Start,Node,2088,1,3,12523
0,-0.08333333333333333,Walk (2 min),Transit,2088,1,3,12523
0,-0.16666666666666666,"Transfer
(2 min wait)",Node,2088,1,3,12523
0,-0.3333333333333333,Bus,Transit,2088,1,3,12523
0,-0.5,"Transfer
(2 min wait)",Node,2088,1,3,12523
0,-0.6666666666666666,Bus,Transit,2088,1,3,12523
0,-0.8333333333333333,"Transfer
(2 min wait)",Node,2088,1,3,12523
0,-0.9999999999999999,Uber/Lyft,Transit,2088,1,3,12523
0,-1.1666666666666667,End,Node,2088,1,3,12523
0,0,Start,Node,2088,2,1,12524
0,-0.16666666666666666,Car,Transit,2088,2,1,12524
0,-0.3333333333333333,"Transfer
(2 min wait)",Node,2088,2,1,12524
0,-0.5,Bus,Transit,2088,2,1,12524
0,-0.6666666666666666,"Transfer
(2 min wait)",Node,2088,2,1,12524
0,-0.8333333333333333,Bus,Transit,2088,2,1,12524
0,-1,Transfer,Node,2088,2,1,12524
0,-1.0833333333333333,Walk (10 min),Transit,2088,2,1,12524
0,-1.1666666666666667,End,Node,2088,2,1,12524
0,0,Start,Node,2088,2,2,12524
0,-0.125,Walk (5 min),Transit,2088,2,2,12524
0,-0.25,"Transfer
(2 min wait)",Node,2088,2,2,12524
0,-0.5,Bus,Transit,2088,2,2,12524
0,-0.75,"Transfer
(2 min wait)",Node,2088,2,2,12524
0,-1,Bus,Transit,2088,2,2,12524
0,-1.25,Transfer,Node,2088,2,2,12524
0,-1.375,Walk (5 min),Transit,2088,2,2,12524
0,-1.5,End,Node,2088,2,2,12524
0,0,"Start
(5 min wait)",Node,2088,2,3,12524
0,-0.25,Uber/Lyft,Transit,2088,2,3,12524
0,-0.5,"Transfer
(2 min wait)",Node,2088,2,3,12524
0,-0.75,Bus,Transit,2088,2,3,12524
0,-1,Transfer,Node,2088,2,3,12524
0,-1.125,Walk (2 min),Transit,2088,2,3,12524
0,-1.25,End,Node,2088,2,3,12524
0,0,Start,Node,2088,3,1,12525
0,-0.5,Car,Transit,2088,3,1,12525
0,-1,End,Node,2088,3,1,12525
0,0,Start,Node,2088,3,2,12525
0,-0.25,Car,Transit,2088,3,2,12525
0,-0.5,"Transfer
(5 min wait)",Node,2088,3,2,12525
0,-0.75,Bus,Transit,2088,3,2,12525
0,-1,Transfer,Node,2088,3,2,12525
0,-1.125,Walk (5 min),Transit,2088,3,2,12525
0,-1.25,End,Node,2088,3,2,12525
0,0,"Start
(5 min wait)",Node,2088,3,3,12525
0,-0.16666666666666666,Uber/Lyft,Transit,2088,3,3,12525
0,-0.3333333333333333,"Transfer
(10 min wait)",Node,2088,3,3,12525
0,-0.5,Bus,Transit,2088,3,3,12525
0,-0.6666666666666666,"Transfer
(10 min wait)",Node,2088,3,3,12525
0,-0.8333333333333333,Bus,Transit,2088,3,3,12525
0,-1,Transfer,Node,2088,3,3,12525
0,-1.0833333333333333,Walk (2 min),Transit,2088,3,3,12525
0,-1.1666666666666667,End,Node,2088,3,3,12525
0,0,"Start
(2 min wait)",Node,2088,4,1,12526
0,-0.5,Uber/Lyft,Transit,2088,4,1,12526
0,-1,End,Node,2088,4,1,12526
0,0,Start,Node,2088,4,2,12526
0,-0.16666666666666666,Car,Transit,2088,4,2,12526
0,-0.3333333333333333,"Transfer
(5 min wait)",Node,2088,4,2,12526
0,-0.5,Bus,Transit,2088,4,2,12526
0,-0.6666666666666666,"Transfer
(2 min wait)",Node,2088,4,2,12526
0,-0.8333333333333333,Uber/Lyft,Transit,2088,4,2,12526
0,-1,End,Node,2088,4,2,12526
0,0,Start,Node,2088,4,3,12526
0,-0.25,Car,Transit,2088,4,3,12526
0,-0.5,"Transfer
(10 min wait)",Node,2088,4,3,12526
0,-0.75,Bus,Transit,2088,4,3,12526
0,-1,Transfer,Node,2088,4,3,12526
0,-1.125,Walk (10 min),Transit,2088,4,3,12526
0,-1.25,End,Node,2088,4,3,12526
0,0,"Start
(2 min wait)",Node,2088,5,1,12527
0,-0.25,Uber/Lyft,Transit,2088,5,1,12527
0,-0.5,"Transfer
(10 min wait)",Node,2088,5,1,12527
0,-0.75,Bus,Transit,2088,5,1,12527
0,-1,Transfer,Node,2088,5,1,12527
0,-1.125,Walk (5 min),Transit,2088,5,1,12527
0,-1.25,End,Node,2088,5,1,12527
0,0,Start,Node,2088,5,2,12527
0,-0.08333333333333333,Walk (2 min),Transit,2088,5,2,12527
