x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,1,Terminal,2192,1,1,13147,30,36 - 54 minutes
0,-0.25,Car,0,0,Transit,2192,1,1,13147,30,36 - 54 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2192,1,1,13147,30,36 - 54 minutes
0,-0.75,Bus,0,0,Transit,2192,1,1,13147,30,36 - 54 minutes
0,-1,Transfer,1,1,Node,2192,1,1,13147,30,36 - 54 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,2192,1,1,13147,30,36 - 54 minutes
0,-1.25,End,0,0,Terminal,2192,1,1,13147,30,36 - 54 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,2192,1,2,13147,25,42 - 62 minutes
0,-0.25,Uber/Lyft,0,0,Transit,2192,1,2,13147,25,42 - 62 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2192,1,2,13147,25,42 - 62 minutes
0,-0.75,Bus,0,0,Transit,2192,1,2,13147,25,42 - 62 minutes
0,-1,Transfer,1,1,Node,2192,1,2,13147,25,42 - 62 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,2192,1,2,13147,25,42 - 62 minutes
0,-1.25,End,0,0,Terminal,2192,1,2,13147,25,42 - 62 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,2192,1,3,13147,25,43 - 47 minutes
0,-0.5,Taxi,0,0,Transit,2192,1,3,13147,25,43 - 47 minutes
0,-1,End,0,1,Terminal,2192,1,3,13147,25,43 - 47 minutes
0,0,Start,0,0,Terminal,2192,2,1,13148,10,54 - 60 minutes
0,-0.25,"Walk
(10 min)",0,0,Transit,2192,2,1,13148,10,54 - 60 minutes
0,-0.5,"Transfer
(2 min wait)",1,1,Node,2192,2,1,13148,10,54 - 60 minutes
0,-1,Bus,0,0,Transit,2192,2,1,13148,10,54 - 60 minutes
0,-1.5,Transfer,1,1,Node,2192,2,1,13148,10,54 - 60 minutes
0,-1.75,"Walk
(5 min)",0,0,Transit,2192,2,1,13148,10,54 - 60 minutes
0,-2,End,0,0,Terminal,2192,2,1,13148,10,54 - 60 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,2192,2,2,13148,15,76 - 84 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,2192,2,2,13148,15,76 - 84 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,2192,2,2,13148,15,76 - 84 minutes
0,-0.5,Bus,0,0,Transit,2192,2,2,13148,15,76 - 84 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,2192,2,2,13148,15,76 - 84 minutes
0,-0.8333333333333333,Bus,0,0,Transit,2192,2,2,13148,15,76 - 84 minutes
0,-1,Transfer,1,1,Node,2192,2,2,13148,15,76 - 84 minutes
0,-1.0833333333333333,"Walk
(10 min)",0,0,Transit,2192,2,2,13148,15,76 - 84 minutes
0,-1.1666666666666667,End,0,0,Terminal,2192,2,2,13148,15,76 - 84 minutes
0,0,Start,0,1,Terminal,2192,2,3,13148,20,59 - 65 minutes
0,-0.16666666666666666,Car,0,0,Transit,2192,2,3,13148,20,59 - 65 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,2192,2,3,13148,20,59 - 65 minutes
0,-0.5,Bus,0,0,Transit,2192,2,3,13148,20,59 - 65 minutes
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,2192,2,3,13148,20,59 - 65 minutes
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,2192,2,3,13148,20,59 - 65 minutes
0,-1,End,0,1,Terminal,2192,2,3,13148,20,59 - 65 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,2192,3,1,13149,25,46 - 68 minutes
