x,y,label,node,line,labelType,respID,qID,altID,obsID
0,0,Start,0,1,Terminal,29,1,1,169
0,-0.16666666666666666,Car,0,0,Transit,29,1,1,169
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,29,1,1,169
0,-0.5,Bus,0,0,Transit,29,1,1,169
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,29,1,1,169
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,29,1,1,169
0,-1,End,0,1,Terminal,29,1,1,169
0,0,Start,0,1,Terminal,29,1,2,169
0,-0.25,Car,0,0,Transit,29,1,2,169
0,-0.5,"Transfer
(10 min wait)",1,0,Node,29,1,2,169
0,-0.75,Bus,0,0,Transit,29,1,2,169
0,-1,Transfer,1,1,Node,29,1,2,169
0,-1.125,Walk (5 min),0,0,Transit,29,1,2,169
0,-1.25,End,0,0,Terminal,29,1,2,169
0,0,Start,0,0,Terminal,29,1,3,169
0,-0.08333333333333333,Walk (10 min),0,0,Transit,29,1,3,169
0,-0.16666666666666666,"Transfer
(10 min wait)",1,1,Node,29,1,3,169
0,-0.3333333333333333,Bus,0,0,Transit,29,1,3,169
0,-0.5,"Transfer
(10 min wait)",1,0,Node,29,1,3,169
0,-0.6666666666666666,Bus,0,0,Transit,29,1,3,169
0,-0.8333333333333333,"Transfer
(5 min wait)",1,0,Node,29,1,3,169
0,-0.9999999999999999,Taxi,0,0,Transit,29,1,3,169
0,-1.1666666666666667,End,0,1,Terminal,29,1,3,169
0,0,"Start
(5 min wait)",0,1,Terminal,29,2,1,170
0,-0.5,Uber/Lyft,0,0,Transit,29,2,1,170
0,-1,End,0,1,Terminal,29,2,1,170
0,0,"Start
(10 min wait)",0,1,Terminal,29,2,2,170
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,29,2,2,170
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,29,2,2,170
0,-0.5,Bus,0,0,Transit,29,2,2,170
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,29,2,2,170
0,-0.8333333333333333,Bus,0,0,Transit,29,2,2,170
0,-1,Transfer,1,1,Node,29,2,2,170
0,-1.0833333333333333,Walk (5 min),0,0,Transit,29,2,2,170
0,-1.1666666666666667,End,0,0,Terminal,29,2,2,170
0,0,"Start
(2 min wait)",0,1,Terminal,29,2,3,170
0,-0.25,Uber/Lyft,0,0,Transit,29,2,3,170
0,-0.5,"Transfer
(2 min wait)",1,0,Node,29,2,3,170
0,-0.75,Bus,0,0,Transit,29,2,3,170
0,-1,Transfer,1,1,Node,29,2,3,170
0,-1.125,Walk (10 min),0,0,Transit,29,2,3,170
0,-1.25,End,0,0,Terminal,29,2,3,170
0,0,"Start
(5 min wait)",0,1,Terminal,29,3,1,171
0,-0.25,Uber/Lyft,0,0,Transit,29,3,1,171
0,-0.5,"Transfer
(5 min wait)",1,0,Node,29,3,1,171
0,-0.75,Bus,0,0,Transit,29,3,1,171
0,-1,Transfer,1,1,Node,29,3,1,171
0,-1.125,Walk (5 min),0,0,Transit,29,3,1,171
0,-1.25,End,0,0,Terminal,29,3,1,171
0,0,Start,0,1,Terminal,29,3,2,171
0,-0.25,Car,0,0,Transit,29,3,2,171
0,-0.5,"Transfer
(2 min wait)",1,0,Node,29,3,2,171
0,-0.75,Bus,0,0,Transit,29,3,2,171
0,-1,Transfer,1,1,Node,29,3,2,171
0,-1.125,Walk (10 min),0,0,Transit,29,3,2,171
0,-1.25,End,0,0,Terminal,29,3,2,171
0,0,Start,0,1,Terminal,29,3,3,171
0,-0.5,Car,0,0,Transit,29,3,3,171
0,-1,End,0,1,Terminal,29,3,3,171
0,0,"Start
(2 min wait)",0,1,Terminal,29,4,1,172
0,-0.5,Uber/Lyft,0,0,Transit,29,4,1,172
0,-1,End,0,1,Terminal,29,4,1,172
0,0,"Start
(10 min wait)",0,1,Terminal,29,4,2,172
0,-0.25,Uber/Lyft,0,0,Transit,29,4,2,172
0,-0.5,"Transfer
(2 min wait)",1,0,Node,29,4,2,172
0,-0.75,Bus,0,0,Transit,29,4,2,172
0,-1,Transfer,1,1,Node,29,4,2,172
0,-1.125,Walk (2 min),0,0,Transit,29,4,2,172
0,-1.25,End,0,0,Terminal,29,4,2,172
0,0,Start,0,0,Terminal,29,4,3,172
0,-0.08333333333333333,Walk (5 min),0,0,Transit,29,4,3,172
0,-0.16666666666666666,"Transfer
(2 min wait)",1,1,Node,29,4,3,172
0,-0.3333333333333333,Bus,0,0,Transit,29,4,3,172
0,-0.5,"Transfer
(2 min wait)",1,0,Node,29,4,3,172
0,-0.6666666666666666,Bus,0,0,Transit,29,4,3,172
0,-0.8333333333333333,"Transfer
(10 min wait)",1,0,Node,29,4,3,172
0,-0.9999999999999999,Taxi,0,0,Transit,29,4,3,172
0,-1.1666666666666667,End,0,1,Terminal,29,4,3,172
0,0,"Start
(2 min wait)",0,1,Terminal,29,5,1,173
0,-0.5,Uber/Lyft,0,0,Transit,29,5,1,173
0,-1,End,0,1,Terminal,29,5,1,173
0,0,Start,0,0,Terminal,29,5,2,173
0,-0.08333333333333333,Walk (2 min),0,0,Transit,29,5,2,173
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,29,5,2,173
0,-0.3333333333333333,Bus,0,0,Transit,29,5,2,173
0,-0.5,"Transfer
(5 min wait)",1,0,Node,29,5,2,173
0,-0.6666666666666666,Bus,0,0,Transit,29,5,2,173
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,29,5,2,173
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,29,5,2,173
0,-1.1666666666666667,End,0,1,Terminal,29,5,2,173
0,0,Start,0,1,Terminal,29,5,3,173
0,-0.5,Car,0,0,Transit,29,5,3,173
0,-1,End,0,1,Terminal,29,5,3,173
0,0,Start,0,1,Terminal,29,6,1,174
0,-0.25,Car,0,0,Transit,29,6,1,174
0,-0.5,"Transfer
(5 min wait)",1,0,Node,29,6,1,174
0,-0.75,Bus,0,0,Transit,29,6,1,174
0,-1,Transfer,1,1,Node,29,6,1,174
0,-1.125,Walk (5 min),0,0,Transit,29,6,1,174
0,-1.25,End,0,0,Terminal,29,6,1,174
0,0,Start,0,1,Terminal,29,6,2,174
0,-0.25,Car,0,0,Transit,29,6,2,174
0,-0.5,"Transfer
(2 min wait)",1,0,Node,29,6,2,174
0,-0.75,Bus,0,0,Transit,29,6,2,174
0,-1,Transfer,1,1,Node,29,6,2,174
0,-1.125,Walk (10 min),0,0,Transit,29,6,2,174
0,-1.25,End,0,0,Terminal,29,6,2,174
0,0,"Start
(10 min wait)",0,1,Terminal,29,6,3,174
0,-0.5,Taxi,0,0,Transit,29,6,3,174
0,-1,End,0,1,Terminal,29,6,3,174
