x,y,label,node,line,labelType,respID,qID,altID,obsID
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2960,2,3,17756
0,-0.6666666666666666,Bus,0,0,Transit,2960,2,3,17756
0,-0.8333333333333333,"Transfer
(5 min wait)",1,0,Node,2960,2,3,17756
0,-0.9999999999999999,Taxi,0,0,Transit,2960,2,3,17756
0,-1.1666666666666667,End,0,1,Terminal,2960,2,3,17756
0,0,Start,0,1,Terminal,2960,3,1,17757
0,-0.5,Car,0,0,Transit,2960,3,1,17757
0,-1,End,0,1,Terminal,2960,3,1,17757
0,0,Start,0,0,Terminal,2960,3,2,17757
0,-0.25,Walk (10 min),0,0,Transit,2960,3,2,17757
0,-0.5,"Transfer
(2 min wait)",1,1,Node,2960,3,2,17757
0,-1,Bus,0,0,Transit,2960,3,2,17757
0,-1.5,Transfer,1,1,Node,2960,3,2,17757
0,-1.75,Walk (2 min),0,0,Transit,2960,3,2,17757
0,-2,End,0,0,Terminal,2960,3,2,17757
0,0,Start,0,0,Terminal,2960,3,3,17757
0,-0.25,Walk (2 min),0,0,Transit,2960,3,3,17757
0,-0.5,"Transfer
(2 min wait)",1,1,Node,2960,3,3,17757
0,-1,Bus,0,0,Transit,2960,3,3,17757
0,-1.5,Transfer,1,1,Node,2960,3,3,17757
0,-1.75,Walk (10 min),0,0,Transit,2960,3,3,17757
0,-2,End,0,0,Terminal,2960,3,3,17757
0,0,"Start
(10 min wait)",0,1,Terminal,2960,4,1,17758
0,-0.25,Taxi,0,0,Transit,2960,4,1,17758
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2960,4,1,17758
0,-0.75,Bus,0,0,Transit,2960,4,1,17758
0,-1,Transfer,1,1,Node,2960,4,1,17758
0,-1.125,Walk (10 min),0,0,Transit,2960,4,1,17758
0,-1.25,End,0,0,Terminal,2960,4,1,17758
0,0,Start,0,1,Terminal,2960,4,2,17758
0,-0.16666666666666666,Car,0,0,Transit,2960,4,2,17758
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,2960,4,2,17758
0,-0.5,Bus,0,0,Transit,2960,4,2,17758
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,2960,4,2,17758
0,-0.8333333333333333,Bus,0,0,Transit,2960,4,2,17758
0,-1,Transfer,1,1,Node,2960,4,2,17758
0,-1.0833333333333333,Walk (10 min),0,0,Transit,2960,4,2,17758
0,-1.1666666666666667,End,0,0,Terminal,2960,4,2,17758
0,0,Start,0,1,Terminal,2960,4,3,17758
0,-0.16666666666666666,Car,0,0,Transit,2960,4,3,17758
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,2960,4,3,17758
0,-0.5,Bus,0,0,Transit,2960,4,3,17758
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,2960,4,3,17758
0,-0.8333333333333333,Taxi,0,0,Transit,2960,4,3,17758
0,-1,End,0,1,Terminal,2960,4,3,17758
0,0,Start,0,0,Terminal,2960,5,1,17759
0,-0.125,Walk (5 min),0,0,Transit,2960,5,1,17759
0,-0.25,"Transfer
(5 min wait)",1,1,Node,2960,5,1,17759
0,-0.5,Bus,0,0,Transit,2960,5,1,17759
0,-0.75,"Transfer
(5 min wait)",1,0,Node,2960,5,1,17759
0,-1,Bus,0,0,Transit,2960,5,1,17759
0,-1.25,Transfer,1,1,Node,2960,5,1,17759
0,-1.375,Walk (5 min),0,0,Transit,2960,5,1,17759
0,-1.5,End,0,0,Terminal,2960,5,1,17759
0,0,Start,0,1,Terminal,2960,5,2,17759
0,-0.25,Car,0,0,Transit,2960,5,2,17759
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2960,5,2,17759
0,-0.75,Bus,0,0,Transit,2960,5,2,17759
0,-1,Transfer,1,1,Node,2960,5,2,17759
0,-1.125,Walk (2 min),0,0,Transit,2960,5,2,17759
0,-1.25,End,0,0,Terminal,2960,5,2,17759
0,0,Start,0,1,Terminal,2960,5,3,17759
0,-0.16666666666666666,Car,0,0,Transit,2960,5,3,17759
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,2960,5,3,17759
0,-0.5,Bus,0,0,Transit,2960,5,3,17759
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,2960,5,3,17759
0,-0.8333333333333333,Taxi,0,0,Transit,2960,5,3,17759
0,-1,End,0,1,Terminal,2960,5,3,17759
0,0,Start,0,1,Terminal,2960,6,1,17760
0,-0.25,Car,0,0,Transit,2960,6,1,17760
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2960,6,1,17760
0,-0.75,Bus,0,0,Transit,2960,6,1,17760
0,-1,Transfer,1,1,Node,2960,6,1,17760
0,-1.125,Walk (2 min),0,0,Transit,2960,6,1,17760
0,-1.25,End,0,0,Terminal,2960,6,1,17760
0,0,"Start
(10 min wait)",0,1,Terminal,2960,6,2,17760
0,-0.25,Taxi,0,0,Transit,2960,6,2,17760
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2960,6,2,17760
0,-0.75,Bus,0,0,Transit,2960,6,2,17760
0,-1,Transfer,1,1,Node,2960,6,2,17760
0,-1.125,Walk (10 min),0,0,Transit,2960,6,2,17760
0,-1.25,End,0,0,Terminal,2960,6,2,17760
0,0,Start,0,0,Terminal,2960,6,3,17760
0,-0.08333333333333333,Walk (2 min),0,0,Transit,2960,6,3,17760
0,-0.16666666666666666,"Transfer
(2 min wait)",1,1,Node,2960,6,3,17760
0,-0.3333333333333333,Bus,0,0,Transit,2960,6,3,17760
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2960,6,3,17760
0,-0.6666666666666666,Bus,0,0,Transit,2960,6,3,17760
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,2960,6,3,17760
0,-0.9999999999999999,Bus,0,0,Transit,2960,6,3,17760
0,-1.1666666666666667,Transfer,1,1,Node,2960,6,3,17760
0,-1.25,Walk (2 min),0,0,Transit,2960,6,3,17760
0,-1.3333333333333335,End,0,0,Terminal,2960,6,3,17760
