x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,1,Terminal,1034,1,1,6199,15,28 - 32 minutes
0,-0.5,Car,0,0,Transit,1034,1,1,6199,15,28 - 32 minutes
0,-1,End,0,1,Terminal,1034,1,1,6199,15,28 - 32 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,1034,1,2,6199,10,54 - 80 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,1034,1,2,6199,10,54 - 80 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,1034,1,2,6199,10,54 - 80 minutes
0,-0.5,Bus,0,0,Transit,1034,1,2,6199,10,54 - 80 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,1034,1,2,6199,10,54 - 80 minutes
0,-0.8333333333333333,Bus,0,0,Transit,1034,1,2,6199,10,54 - 80 minutes
0,-1,Transfer,1,1,Node,1034,1,2,6199,10,54 - 80 minutes
0,-1.0833333333333333,"Walk
(5 min)",0,0,Transit,1034,1,2,6199,10,54 - 80 minutes
0,-1.1666666666666667,End,0,0,Terminal,1034,1,2,6199,10,54 - 80 minutes
0,0,Start,0,1,Terminal,1034,1,3,6199,30,56 - 68 minutes
0,-0.25,Car,0,0,Transit,1034,1,3,6199,30,56 - 68 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,1034,1,3,6199,30,56 - 68 minutes
0,-0.75,Bus,0,0,Transit,1034,1,3,6199,30,56 - 68 minutes
0,-1,Transfer,1,1,Node,1034,1,3,6199,30,56 - 68 minutes
0,-1.125,"Walk
(10 min)",0,0,Transit,1034,1,3,6199,30,56 - 68 minutes
0,-1.25,End,0,0,Terminal,1034,1,3,6199,30,56 - 68 minutes
0,0,Start,0,0,Terminal,1034,2,1,6200,20,72 - 88 minutes
0,-0.08333333333333333,"Walk
(5 min)",0,0,Transit,1034,2,1,6200,20,72 - 88 minutes
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,1034,2,1,6200,20,72 - 88 minutes
0,-0.3333333333333333,Bus,0,0,Transit,1034,2,1,6200,20,72 - 88 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,1034,2,1,6200,20,72 - 88 minutes
0,-0.6666666666666666,Bus,0,0,Transit,1034,2,1,6200,20,72 - 88 minutes
0,-0.8333333333333333,"Transfer
(5 min wait)",1,0,Node,1034,2,1,6200,20,72 - 88 minutes
0,-0.9999999999999999,Taxi,0,0,Transit,1034,2,1,6200,20,72 - 88 minutes
0,-1.1666666666666667,End,0,1,Terminal,1034,2,1,6200,20,72 - 88 minutes
0,0,Start,0,0,Terminal,1034,2,2,6200,20,60 - 74 minutes
0,-0.08333333333333333,"Walk
(5 min)",0,0,Transit,1034,2,2,6200,20,60 - 74 minutes
0,-0.16666666666666666,"Transfer
(10 min wait)",1,1,Node,1034,2,2,6200,20,60 - 74 minutes
0,-0.3333333333333333,Bus,0,0,Transit,1034,2,2,6200,20,60 - 74 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,1034,2,2,6200,20,60 - 74 minutes
0,-0.6666666666666666,Bus,0,0,Transit,1034,2,2,6200,20,60 - 74 minutes
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,1034,2,2,6200,20,60 - 74 minutes
0,-0.9999999999999999,Taxi,0,0,Transit,1034,2,2,6200,20,60 - 74 minutes
0,-1.1666666666666667,End,0,1,Terminal,1034,2,2,6200,20,60 - 74 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1034,2,3,6200,25,59 - 65 minutes
0,-0.25,Taxi,0,0,Transit,1034,2,3,6200,25,59 - 65 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,1034,2,3,6200,25,59 - 65 minutes
0,-0.75,Bus,0,0,Transit,1034,2,3,6200,25,59 - 65 minutes
