x,y,label,node,line,labelType,respID,qID,altID,obsID
0,0,Start,0,1,Terminal,138,1,1,823
0,-0.25,Car,0,0,Transit,138,1,1,823
0,-0.5,"Transfer
(10 min wait)",1,0,Node,138,1,1,823
0,-0.75,Bus,0,0,Transit,138,1,1,823
0,-1,Transfer,1,1,Node,138,1,1,823
0,-1.125,Walk (5 min),0,0,Transit,138,1,1,823
0,-1.25,End,0,0,Terminal,138,1,1,823
0,0,"Start
(5 min wait)",0,1,Terminal,138,1,2,823
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,138,1,2,823
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,138,1,2,823
0,-0.5,Bus,0,0,Transit,138,1,2,823
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,138,1,2,823
0,-0.8333333333333333,Bus,0,0,Transit,138,1,2,823
0,-1,Transfer,1,1,Node,138,1,2,823
0,-1.0833333333333333,Walk (10 min),0,0,Transit,138,1,2,823
0,-1.1666666666666667,End,0,0,Terminal,138,1,2,823
0,0,Start,0,1,Terminal,138,1,3,823
0,-0.16666666666666666,Car,0,0,Transit,138,1,3,823
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,138,1,3,823
0,-0.5,Bus,0,0,Transit,138,1,3,823
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,138,1,3,823
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,138,1,3,823
0,-1,End,0,1,Terminal,138,1,3,823
0,0,"Start
(2 min wait)",0,1,Terminal,138,2,1,824
0,-0.5,Uber/Lyft,0,0,Transit,138,2,1,824
0,-1,End,0,1,Terminal,138,2,1,824
0,0,Start,0,0,Terminal,138,2,2,824
0,-0.08333333333333333,Walk (10 min),0,0,Transit,138,2,2,824
0,-0.16666666666666666,"Transfer
(2 min wait)",1,1,Node,138,2,2,824
0,-0.3333333333333333,Bus,0,0,Transit,138,2,2,824
0,-0.5,"Transfer
(2 min wait)",1,0,Node,138,2,2,824
0,-0.6666666666666666,Bus,0,0,Transit,138,2,2,824
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,138,2,2,824
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,138,2,2,824
0,-1.1666666666666667,End,0,1,Terminal,138,2,2,824
0,0,"Start
(5 min wait)",0,1,Terminal,138,2,3,824
0,-0.25,Uber/Lyft,0,0,Transit,138,2,3,824
0,-0.5,"Transfer
(10 min wait)",1,0,Node,138,2,3,824
0,-0.75,Bus,0,0,Transit,138,2,3,824
0,-1,Transfer,1,1,Node,138,2,3,824
0,-1.125,Walk (10 min),0,0,Transit,138,2,3,824
0,-1.25,End,0,0,Terminal,138,2,3,824
0,0,"Start
(5 min wait)",0,1,Terminal,138,3,1,825
0,-0.5,Uber/Lyft,0,0,Transit,138,3,1,825
0,-1,End,0,1,Terminal,138,3,1,825
0,0,"Start
(10 min wait)",0,1,Terminal,138,3,2,825
0,-0.16666666666666666,Taxi,0,0,Transit,138,3,2,825
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,138,3,2,825
0,-0.5,Bus,0,0,Transit,138,3,2,825
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,138,3,2,825
0,-0.8333333333333333,Bus,0,0,Transit,138,3,2,825
0,-1,Transfer,1,1,Node,138,3,2,825
0,-1.0833333333333333,Walk (2 min),0,0,Transit,138,3,2,825
0,-1.1666666666666667,End,0,0,Terminal,138,3,2,825
0,0,"Start
(10 min wait)",0,1,Terminal,138,3,3,825
0,-0.5,Uber/Lyft,0,0,Transit,138,3,3,825
0,-1,End,0,1,Terminal,138,3,3,825
0,0,"Start
(2 min wait)",0,1,Terminal,138,4,1,826
0,-0.25,Uber/Lyft,0,0,Transit,138,4,1,826
0,-0.5,"Transfer
(5 min wait)",1,0,Node,138,4,1,826
0,-0.75,Bus,0,0,Transit,138,4,1,826
0,-1,Transfer,1,1,Node,138,4,1,826
0,-1.125,Walk (5 min),0,0,Transit,138,4,1,826
0,-1.25,End,0,0,Terminal,138,4,1,826
0,0,Start,0,1,Terminal,138,4,2,826
0,-0.25,Car,0,0,Transit,138,4,2,826
0,-0.5,"Transfer
(5 min wait)",1,0,Node,138,4,2,826
0,-0.75,Bus,0,0,Transit,138,4,2,826
0,-1,Transfer,1,1,Node,138,4,2,826
0,-1.125,Walk (5 min),0,0,Transit,138,4,2,826
0,-1.25,End,0,0,Terminal,138,4,2,826
0,0,Start,0,1,Terminal,138,4,3,826
0,-0.25,Car,0,0,Transit,138,4,3,826
0,-0.5,"Transfer
(2 min wait)",1,0,Node,138,4,3,826
0,-0.75,Bus,0,0,Transit,138,4,3,826
0,-1,Transfer,1,1,Node,138,4,3,826
