x,y,label,node,line,labelType,respID,qID,altID,obsID
0,0,Start,0,1,Terminal,82,1,1,487
0,-0.5,Car,0,0,Transit,82,1,1,487
0,-1,End,0,1,Terminal,82,1,1,487
0,0,Start,0,0,Terminal,82,1,2,487
0,-0.25,Walk (2 min),0,0,Transit,82,1,2,487
0,-0.5,"Transfer
(5 min wait)",1,1,Node,82,1,2,487
0,-1,Bus,0,0,Transit,82,1,2,487
0,-1.5,Transfer,1,1,Node,82,1,2,487
0,-1.75,Walk (5 min),0,0,Transit,82,1,2,487
0,-2,End,0,0,Terminal,82,1,2,487
0,0,Start,0,0,Terminal,82,1,3,487
0,-0.25,Walk (5 min),0,0,Transit,82,1,3,487
0,-0.5,"Transfer
(2 min wait)",1,1,Node,82,1,3,487
0,-1,Bus,0,0,Transit,82,1,3,487
0,-1.5,Transfer,1,1,Node,82,1,3,487
0,-1.75,Walk (5 min),0,0,Transit,82,1,3,487
0,-2,End,0,0,Terminal,82,1,3,487
0,0,Start,0,1,Terminal,82,2,1,488
0,-0.16666666666666666,Car,0,0,Transit,82,2,1,488
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,82,2,1,488
0,-0.5,Bus,0,0,Transit,82,2,1,488
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,82,2,1,488
0,-0.8333333333333333,Taxi,0,0,Transit,82,2,1,488
0,-1,End,0,1,Terminal,82,2,1,488
0,0,Start,0,1,Terminal,82,2,2,488
0,-0.16666666666666666,Car,0,0,Transit,82,2,2,488
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,82,2,2,488
0,-0.5,Bus,0,0,Transit,82,2,2,488
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,82,2,2,488
0,-0.8333333333333333,Taxi,0,0,Transit,82,2,2,488
0,-1,End,0,1,Terminal,82,2,2,488
0,0,Start,0,1,Terminal,82,2,3,488
0,-0.5,Car,0,0,Transit,82,2,3,488
0,-1,End,0,1,Terminal,82,2,3,488
0,0,Start,0,1,Terminal,82,3,1,489
0,-0.25,Car,0,0,Transit,82,3,1,489
0,-0.5,"Transfer
(2 min wait)",1,0,Node,82,3,1,489
0,-0.75,Bus,0,0,Transit,82,3,1,489
0,-1,Transfer,1,1,Node,82,3,1,489
0,-1.125,Walk (5 min),0,0,Transit,82,3,1,489
0,-1.25,End,0,0,Terminal,82,3,1,489
0,0,Start,0,0,Terminal,82,3,2,489
0,-0.08333333333333333,Walk (2 min),0,0,Transit,82,3,2,489
0,-0.16666666666666666,"Transfer
(2 min wait)",1,1,Node,82,3,2,489
