x,y,label,node,line,labelType,respID,qID,altID,obsID
0,0,Start,0,1,Terminal,642,1,1,3847
0,-0.5,Car,0,0,Transit,642,1,1,3847
0,-1,End,0,1,Terminal,642,1,1,3847
0,0,Start,0,0,Terminal,642,1,2,3847
0,-0.08333333333333333,Walk (5 min),0,0,Transit,642,1,2,3847
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,642,1,2,3847
0,-0.3333333333333333,Bus,0,0,Transit,642,1,2,3847
0,-0.5,"Transfer
(5 min wait)",1,0,Node,642,1,2,3847
0,-0.6666666666666666,Bus,0,0,Transit,642,1,2,3847
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,642,1,2,3847
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,642,1,2,3847
0,-1.1666666666666667,End,0,1,Terminal,642,1,2,3847
0,0,"Start
(2 min wait)",0,1,Terminal,642,1,3,3847
0,-0.25,Uber/Lyft,0,0,Transit,642,1,3,3847
0,-0.5,"Transfer
(10 min wait)",1,0,Node,642,1,3,3847
0,-0.75,Bus,0,0,Transit,642,1,3,3847
0,-1,Transfer,1,1,Node,642,1,3,3847
0,-1.125,Walk (10 min),0,0,Transit,642,1,3,3847
0,-1.25,End,0,0,Terminal,642,1,3,3847
0,0,"Start
(2 min wait)",0,1,Terminal,642,2,1,3848
0,-0.25,Taxi,0,0,Transit,642,2,1,3848
0,-0.5,"Transfer
(2 min wait)",1,0,Node,642,2,1,3848
0,-0.75,Bus,0,0,Transit,642,2,1,3848
0,-1,Transfer,1,1,Node,642,2,1,3848
0,-1.125,Walk (2 min),0,0,Transit,642,2,1,3848
0,-1.25,End,0,0,Terminal,642,2,1,3848
0,0,Start,0,0,Terminal,642,2,2,3848
0,-0.25,Walk (5 min),0,0,Transit,642,2,2,3848
0,-0.5,"Transfer
(5 min wait)",1,1,Node,642,2,2,3848
0,-1,Bus,0,0,Transit,642,2,2,3848
0,-1.5,Transfer,1,1,Node,642,2,2,3848
0,-1.75,Walk (2 min),0,0,Transit,642,2,2,3848
0,-2,End,0,0,Terminal,642,2,2,3848
0,0,"Start
(10 min wait)",0,1,Terminal,642,2,3,3848
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,642,2,3,3848
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,642,2,3,3848
0,-0.5,Bus,0,0,Transit,642,2,3,3848
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,642,2,3,3848
0,-0.8333333333333333,Bus,0,0,Transit,642,2,3,3848
0,-1,Transfer,1,1,Node,642,2,3,3848
0,-1.0833333333333333,Walk (10 min),0,0,Transit,642,2,3,3848
0,-1.1666666666666667,End,0,0,Terminal,642,2,3,3848
0,0,Start,0,1,Terminal,642,3,1,3849
0,-0.16666666666666666,Car,0,0,Transit,642,3,1,3849
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,642,3,1,3849
0,-0.5,Bus,0,0,Transit,642,3,1,3849
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,642,3,1,3849
0,-0.8333333333333333,Taxi,0,0,Transit,642,3,1,3849
0,-1,End,0,1,Terminal,642,3,1,3849
0,0,"Start
(2 min wait)",0,1,Terminal,642,3,2,3849
0,-0.25,Uber/Lyft,0,0,Transit,642,3,2,3849
0,-0.5,"Transfer
(2 min wait)",1,0,Node,642,3,2,3849
0,-0.75,Bus,0,0,Transit,642,3,2,3849
0,-1,Transfer,1,1,Node,642,3,2,3849
0,-1.125,Walk (10 min),0,0,Transit,642,3,2,3849
0,-1.25,End,0,0,Terminal,642,3,2,3849
0,0,"Start
(2 min wait)",0,1,Terminal,642,3,3,3849
0,-0.16666666666666666,Taxi,0,0,Transit,642,3,3,3849
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,642,3,3,3849
0,-0.5,Bus,0,0,Transit,642,3,3,3849
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,642,3,3,3849
0,-0.8333333333333333,Bus,0,0,Transit,642,3,3,3849
0,-1,Transfer,1,1,Node,642,3,3,3849
0,-1.0833333333333333,Walk (10 min),0,0,Transit,642,3,3,3849
0,-1.1666666666666667,End,0,0,Terminal,642,3,3,3849
0,0,"Start
(2 min wait)",0,1,Terminal,642,4,1,3850
0,-0.25,Uber/Lyft,0,0,Transit,642,4,1,3850
0,-0.5,"Transfer
(10 min wait)",1,0,Node,642,4,1,3850
0,-0.75,Bus,0,0,Transit,642,4,1,3850
0,-1,Transfer,1,1,Node,642,4,1,3850
0,-1.125,Walk (10 min),0,0,Transit,642,4,1,3850
0,-1.25,End,0,0,Terminal,642,4,1,3850
0,0,Start,0,1,Terminal,642,4,2,3850
0,-0.5,Car,0,0,Transit,642,4,2,3850
0,-1,End,0,1,Terminal,642,4,2,3850
0,0,Start,0,1,Terminal,642,4,3,3850
0,-0.5,Car,0,0,Transit,642,4,3,3850
0,-1,End,0,1,Terminal,642,4,3,3850
0,0,Start,0,1,Terminal,642,5,1,3851
0,-0.25,Car,0,0,Transit,642,5,1,3851
0,-0.5,"Transfer
(2 min wait)",1,0,Node,642,5,1,3851
0,-0.75,Bus,0,0,Transit,642,5,1,3851
0,-1,Transfer,1,1,Node,642,5,1,3851
0,-1.125,Walk (5 min),0,0,Transit,642,5,1,3851
0,-1.25,End,0,0,Terminal,642,5,1,3851
0,0,Start,0,1,Terminal,642,5,2,3851
0,-0.16666666666666666,Car,0,0,Transit,642,5,2,3851
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,642,5,2,3851
0,-0.5,Bus,0,0,Transit,642,5,2,3851
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,642,5,2,3851
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,642,5,2,3851
0,-1,End,0,1,Terminal,642,5,2,3851
0,0,"Start
(10 min wait)",0,1,Terminal,642,5,3,3851
0,-0.16666666666666666,Taxi,0,0,Transit,642,5,3,3851
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,642,5,3,3851
0,-0.5,Bus,0,0,Transit,642,5,3,3851
