x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,1,Terminal,642,1,1,3847,20,18 - 22 minutes
0,-0.5,Car,0,0,Transit,642,1,1,3847,20,18 - 22 minutes
0,-1,End,0,1,Terminal,642,1,1,3847,20,18 - 22 minutes
0,0,Start,0,0,Terminal,642,1,2,3847,10,73 - 81 minutes
0,-0.08333333333333333,"Walk
(5 min)",0,0,Transit,642,1,2,3847,10,73 - 81 minutes
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,642,1,2,3847,10,73 - 81 minutes
0,-0.3333333333333333,Bus,0,0,Transit,642,1,2,3847,10,73 - 81 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,642,1,2,3847,10,73 - 81 minutes
0,-0.6666666666666666,Bus,0,0,Transit,642,1,2,3847,10,73 - 81 minutes
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,642,1,2,3847,10,73 - 81 minutes
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,642,1,2,3847,10,73 - 81 minutes
0,-1.1666666666666667,End,0,1,Terminal,642,1,2,3847,10,73 - 81 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,642,1,3,3847,10,47 - 57 minutes
0,-0.25,Uber/Lyft,0,0,Transit,642,1,3,3847,10,47 - 57 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,642,1,3,3847,10,47 - 57 minutes
0,-0.75,Bus,0,0,Transit,642,1,3,3847,10,47 - 57 minutes
0,-1,Transfer,1,1,Node,642,1,3,3847,10,47 - 57 minutes
0,-1.125,"Walk
(10 min)",0,0,Transit,642,1,3,3847,10,47 - 57 minutes
0,-1.25,End,0,0,Terminal,642,1,3,3847,10,47 - 57 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,642,2,1,3848,10,45 - 67 minutes
0,-0.25,Taxi,0,0,Transit,642,2,1,3848,10,45 - 67 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,642,2,1,3848,10,45 - 67 minutes
0,-0.75,Bus,0,0,Transit,642,2,1,3848,10,45 - 67 minutes
0,-1,Transfer,1,1,Node,642,2,1,3848,10,45 - 67 minutes
0,-1.125,"Walk
(2 min)",0,0,Transit,642,2,1,3848,10,45 - 67 minutes
0,-1.25,End,0,0,Terminal,642,2,1,3848,10,45 - 67 minutes
0,0,Start,0,0,Terminal,642,2,2,3848,10,42 - 62 minutes
0,-0.25,"Walk
(5 min)",0,0,Transit,642,2,2,3848,10,42 - 62 minutes
0,-0.5,"Transfer
(5 min wait)",1,1,Node,642,2,2,3848,10,42 - 62 minutes
0,-1,Bus,0,0,Transit,642,2,2,3848,10,42 - 62 minutes
0,-1.5,Transfer,1,1,Node,642,2,2,3848,10,42 - 62 minutes
0,-1.75,"Walk
(2 min)",0,0,Transit,642,2,2,3848,10,42 - 62 minutes
0,-2,End,0,0,Terminal,642,2,2,3848,10,42 - 62 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,642,2,3,3848,20,56 - 84 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,642,2,3,3848,20,56 - 84 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,642,2,3,3848,20,56 - 84 minutes
0,-0.5,Bus,0,0,Transit,642,2,3,3848,20,56 - 84 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,642,2,3,3848,20,56 - 84 minutes
0,-0.8333333333333333,Bus,0,0,Transit,642,2,3,3848,20,56 - 84 minutes
0,-1,Transfer,1,1,Node,642,2,3,3848,20,56 - 84 minutes
