x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(2 min wait)",0,1,Terminal,1521,1,1,9121,30,30 - 34 minutes
0,-0.5,Uber/Lyft,0,0,Transit,1521,1,1,9121,30,30 - 34 minutes
0,-1,End,0,1,Terminal,1521,1,1,9121,30,30 - 34 minutes
0,0,Start,0,1,Terminal,1521,1,2,9121,15,40 - 60 minutes
0,-0.5,Car,0,0,Transit,1521,1,2,9121,15,40 - 60 minutes
0,-1,End,0,1,Terminal,1521,1,2,9121,15,40 - 60 minutes
0,0,Start,0,1,Terminal,1521,1,3,9121,25,66 - 74 minutes
0,-0.16666666666666666,Car,0,0,Transit,1521,1,3,9121,25,66 - 74 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,1521,1,3,9121,25,66 - 74 minutes
0,-0.5,Bus,0,0,Transit,1521,1,3,9121,25,66 - 74 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,1521,1,3,9121,25,66 - 74 minutes
0,-0.8333333333333333,Taxi,0,0,Transit,1521,1,3,9121,25,66 - 74 minutes
0,-1,End,0,1,Terminal,1521,1,3,9121,25,66 - 74 minutes
0,0,Start,0,1,Terminal,1521,2,1,9122,25,76 - 94 minutes
0,-0.16666666666666666,Car,0,0,Transit,1521,2,1,9122,25,76 - 94 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,1521,2,1,9122,25,76 - 94 minutes
0,-0.5,Bus,0,0,Transit,1521,2,1,9122,25,76 - 94 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,1521,2,1,9122,25,76 - 94 minutes
0,-0.8333333333333333,Bus,0,0,Transit,1521,2,1,9122,25,76 - 94 minutes
0,-1,Transfer,1,1,Node,1521,2,1,9122,25,76 - 94 minutes
0,-1.0833333333333333,Walk (5 min),0,0,Transit,1521,2,1,9122,25,76 - 94 minutes
0,-1.1666666666666667,End,0,0,Terminal,1521,2,1,9122,25,76 - 94 minutes
0,0,Start,0,0,Terminal,1521,2,2,9122,30,81 - 99 minutes
0,-0.08333333333333333,Walk (5 min),0,0,Transit,1521,2,2,9122,30,81 - 99 minutes
0,-0.16666666666666666,"Transfer
(10 min wait)",1,1,Node,1521,2,2,9122,30,81 - 99 minutes
0,-0.3333333333333333,Bus,0,0,Transit,1521,2,2,9122,30,81 - 99 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,1521,2,2,9122,30,81 - 99 minutes
0,-0.6666666666666666,Bus,0,0,Transit,1521,2,2,9122,30,81 - 99 minutes
0,-0.8333333333333333,"Transfer
(5 min wait)",1,0,Node,1521,2,2,9122,30,81 - 99 minutes
0,-0.9999999999999999,Taxi,0,0,Transit,1521,2,2,9122,30,81 - 99 minutes
0,-1.1666666666666667,End,0,1,Terminal,1521,2,2,9122,30,81 - 99 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,1521,2,3,9122,25,33 - 41 minutes
0,-0.25,Uber/Lyft,0,0,Transit,1521,2,3,9122,25,33 - 41 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,1521,2,3,9122,25,33 - 41 minutes
0,-0.75,Bus,0,0,Transit,1521,2,3,9122,25,33 - 41 minutes
