x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,2273,1,1,13633
1,0.16666666666666666,Car,Vehicle,2273,1,1,13633
0,0.3333333333333333,Transfer,Node,2273,1,1,13633
1,0.5,Bus,Vehicle,2273,1,1,13633
0,0.6666666666666666,Transfer,Node,2273,1,1,13633
1,0.8333333333333333,Taxi,Vehicle,2273,1,1,13633
0,1,End,Node,2273,1,1,13633
0,0,Start,Node,2273,1,2,13633
1,0.5,Taxi,Vehicle,2273,1,2,13633
0,1,End,Node,2273,1,2,13633
0,0,Start,Node,2273,1,3,13633
1,0.125,Walk (5 min),Walk,2273,1,3,13633
1,0.25,Car,Vehicle,2273,1,3,13633
0,0.5,Transfer,Node,2273,1,3,13633
1,0.75,Bus,Vehicle,2273,1,3,13633
0,1,End,Node,2273,1,3,13633
0,0,Start,Node,2273,2,1,13634
1,0.16666666666666666,Car,Vehicle,2273,2,1,13634
0,0.3333333333333333,Transfer (5 min wait),Node,2273,2,1,13634
1,0.5,Bus,Vehicle,2273,2,1,13634
0,0.6666666666666666,Transfer (5 min wait),Node,2273,2,1,13634
1,0.8333333333333333,Uber/Lyft,Vehicle,2273,2,1,13634
0,1,End,Node,2273,2,1,13634
0,0,Start,Node,2273,2,2,13634
1,0.25,Car,Vehicle,2273,2,2,13634
0,0.5,Transfer (10 min wait),Node,2273,2,2,13634
1,0.75,Bus,Vehicle,2273,2,2,13634
1,0.875,Walk (5 min),Walk,2273,2,2,13634
0,1,End,Node,2273,2,2,13634
0,0,Start (5 min wait),Node,2273,2,3,13634
1,0.5,Taxi,Vehicle,2273,2,3,13634
0,1,End,Node,2273,2,3,13634
0,0,Start,Node,2273,3,1,13635
1,0.125,Walk (5 min),Walk,2273,3,1,13635
1,0.25,Car,Vehicle,2273,3,1,13635
0,0.5,Transfer,Node,2273,3,1,13635
1,0.75,Bus,Vehicle,2273,3,1,13635
1,0.875,Walk (10 min),Walk,2273,3,1,13635
0,1,End,Node,2273,3,1,13635
0,0,Start,Node,2273,3,2,13635
1,0.25,Taxi,Vehicle,2273,3,2,13635
0,0.5,Transfer (10 min wait),Node,2273,3,2,13635
1,0.75,Bus,Vehicle,2273,3,2,13635
0,1,End,Node,2273,3,2,13635
0,0,Start,Node,2273,3,3,13635
1,0.16666666666666666,Car,Vehicle,2273,3,3,13635
0,0.3333333333333333,Transfer (5 min wait),Node,2273,3,3,13635
1,0.5,Bus,Vehicle,2273,3,3,13635
0,0.6666666666666666,Transfer (10 min wait),Node,2273,3,3,13635
1,0.8333333333333333,Taxi,Vehicle,2273,3,3,13635
1,0.9166666666666666,Walk (5 min),Walk,2273,3,3,13635
0,1,End,Node,2273,3,3,13635
0,0,Start,Node,2273,4,1,13636
1,0.125,Walk (10 min),Walk,2273,4,1,13636
1,0.25,Car,Vehicle,2273,4,1,13636
0,0.5,Transfer (10 min wait),Node,2273,4,1,13636
1,0.75,Bus,Vehicle,2273,4,1,13636
1,0.875,Walk (10 min),Walk,2273,4,1,13636
0,1,End,Node,2273,4,1,13636
0,0,Start,Node,2273,4,2,13636
1,0.16666666666666666,Car,Vehicle,2273,4,2,13636
0,0.3333333333333333,Transfer,Node,2273,4,2,13636
1,0.5,Bus,Vehicle,2273,4,2,13636
0,0.6666666666666666,Transfer,Node,2273,4,2,13636
1,0.8333333333333333,Bus,Vehicle,2273,4,2,13636
1,0.9166666666666666,Walk (10 min),Walk,2273,4,2,13636
0,1,End,Node,2273,4,2,13636
0,0,Start (10 min wait),Node,2273,4,3,13636
1,0.25,Uber/Lyft,Vehicle,2273,4,3,13636
0,0.5,Transfer (10 min wait),Node,2273,4,3,13636
1,0.75,Bus,Vehicle,2273,4,3,13636
0,1,End,Node,2273,4,3,13636
0,0,Start (10 min wait),Node,2273,5,1,13637
1,0.15,Walk (5 min),Walk,2273,5,1,13637
1,0.5,Bus,Vehicle,2273,5,1,13637
0,1,End,Node,2273,5,1,13637
0,0,Start,Node,2273,5,2,13637
1,0.25,Car,Vehicle,2273,5,2,13637
0,0.5,Transfer (10 min wait),Node,2273,5,2,13637
1,0.75,Bus,Vehicle,2273,5,2,13637
1,0.875,Walk (5 min),Walk,2273,5,2,13637
0,1,End,Node,2273,5,2,13637
0,0,Start,Node,2273,5,3,13637
1,0.15,Walk (5 min),Walk,2273,5,3,13637
1,0.5,Bus,Vehicle,2273,5,3,13637
0,1,End,Node,2273,5,3,13637
0,0,Start,Node,2273,6,1,13638
1,0.08333333333333333,Walk (5 min),Walk,2273,6,1,13638
1,0.16666666666666666,Taxi,Vehicle,2273,6,1,13638
0,0.3333333333333333,Transfer (5 min wait),Node,2273,6,1,13638
1,0.5,Bus,Vehicle,2273,6,1,13638
0,0.6666666666666666,Transfer,Node,2273,6,1,13638
1,0.8333333333333333,Taxi,Vehicle,2273,6,1,13638
1,0.9166666666666666,Walk (10 min),Walk,2273,6,1,13638
0,1,End,Node,2273,6,1,13638
0,0,Start,Node,2273,6,2,13638
1,0.5,Car,Vehicle,2273,6,2,13638
0,1,End,Node,2273,6,2,13638
0,0,Start,Node,2273,6,3,13638
1,0.5,Car,Vehicle,2273,6,3,13638
0,1,End,Node,2273,6,3,13638
