x,y,label,node,line,labelType,respID,qID,altID,obsID
0,0,Start,0,0,Terminal,2348,1,1,14083
0,-0.25,Walk (2 min),0,0,Transit,2348,1,1,14083
0,-0.5,"Transfer
(5 min wait)",1,1,Node,2348,1,1,14083
0,-1,Bus,0,0,Transit,2348,1,1,14083
0,-1.5,Transfer,1,1,Node,2348,1,1,14083
0,-1.75,Walk (2 min),0,0,Transit,2348,1,1,14083
0,-2,End,0,0,Terminal,2348,1,1,14083
0,0,Start,0,1,Terminal,2348,1,2,14083
0,-0.25,Car,0,0,Transit,2348,1,2,14083
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2348,1,2,14083
0,-0.75,Bus,0,0,Transit,2348,1,2,14083
0,-1,Transfer,1,1,Node,2348,1,2,14083
0,-1.125,Walk (10 min),0,0,Transit,2348,1,2,14083
0,-1.25,End,0,0,Terminal,2348,1,2,14083
0,0,Start,0,0,Terminal,2348,1,3,14083
0,-0.25,Walk (5 min),0,0,Transit,2348,1,3,14083
0,-0.5,"Transfer
(2 min wait)",1,1,Node,2348,1,3,14083
0,-1,Bus,0,0,Transit,2348,1,3,14083
0,-1.5,Transfer,1,1,Node,2348,1,3,14083
0,-1.75,Walk (5 min),0,0,Transit,2348,1,3,14083
0,-2,End,0,0,Terminal,2348,1,3,14083
0,0,Start,0,1,Terminal,2348,2,1,14084
0,-0.16666666666666666,Car,0,0,Transit,2348,2,1,14084
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,2348,2,1,14084
0,-0.5,Bus,0,0,Transit,2348,2,1,14084
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,2348,2,1,14084
0,-0.8333333333333333,Bus,0,0,Transit,2348,2,1,14084
0,-1,Transfer,1,1,Node,2348,2,1,14084
0,-1.0833333333333333,Walk (2 min),0,0,Transit,2348,2,1,14084
0,-1.1666666666666667,End,0,0,Terminal,2348,2,1,14084
0,0,Start,0,1,Terminal,2348,2,2,14084
0,-0.25,Car,0,0,Transit,2348,2,2,14084
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2348,2,2,14084
0,-0.75,Bus,0,0,Transit,2348,2,2,14084
0,-1,Transfer,1,1,Node,2348,2,2,14084
0,-1.125,Walk (10 min),0,0,Transit,2348,2,2,14084
0,-1.25,End,0,0,Terminal,2348,2,2,14084
0,0,Start,0,1,Terminal,2348,2,3,14084
0,-0.16666666666666666,Car,0,0,Transit,2348,2,3,14084
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,2348,2,3,14084
0,-0.5,Bus,0,0,Transit,2348,2,3,14084
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,2348,2,3,14084
0,-0.8333333333333333,Taxi,0,0,Transit,2348,2,3,14084
0,-1,End,0,1,Terminal,2348,2,3,14084
0,0,"Start
(2 min wait)",0,1,Terminal,2348,3,1,14085
0,-0.25,Taxi,0,0,Transit,2348,3,1,14085
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2348,3,1,14085
0,-0.75,Bus,0,0,Transit,2348,3,1,14085
0,-1,Transfer,1,1,Node,2348,3,1,14085
0,-1.125,Walk (5 min),0,0,Transit,2348,3,1,14085
0,-1.25,End,0,0,Terminal,2348,3,1,14085
0,0,Start,0,1,Terminal,2348,3,2,14085
0,-0.16666666666666666,Car,0,0,Transit,2348,3,2,14085
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,2348,3,2,14085
0,-0.5,Bus,0,0,Transit,2348,3,2,14085
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,2348,3,2,14085
0,-0.8333333333333333,Bus,0,0,Transit,2348,3,2,14085
0,-1,Transfer,1,1,Node,2348,3,2,14085
0,-1.0833333333333333,Walk (10 min),0,0,Transit,2348,3,2,14085
0,-1.1666666666666667,End,0,0,Terminal,2348,3,2,14085
0,0,"Start
(5 min wait)",0,1,Terminal,2348,3,3,14085
0,-0.25,Uber/Lyft,0,0,Transit,2348,3,3,14085
0,-0.5,"Transfer
(5 min wait)",1,0,Node,2348,3,3,14085
0,-0.75,Bus,0,0,Transit,2348,3,3,14085
0,-1,Transfer,1,1,Node,2348,3,3,14085
0,-1.125,Walk (2 min),0,0,Transit,2348,3,3,14085
0,-1.25,End,0,0,Terminal,2348,3,3,14085
0,0,Start,0,1,Terminal,2348,4,1,14086
0,-0.5,Car,0,0,Transit,2348,4,1,14086
0,-1,End,0,1,Terminal,2348,4,1,14086
0,0,"Start
(5 min wait)",0,1,Terminal,2348,4,2,14086
0,-0.25,Uber/Lyft,0,0,Transit,2348,4,2,14086
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2348,4,2,14086
0,-0.75,Bus,0,0,Transit,2348,4,2,14086
0,-1,Transfer,1,1,Node,2348,4,2,14086
0,-1.125,Walk (2 min),0,0,Transit,2348,4,2,14086
0,-1.25,End,0,0,Terminal,2348,4,2,14086
0,0,"Start
(5 min wait)",0,1,Terminal,2348,4,3,14086
0,-0.16666666666666666,Taxi,0,0,Transit,2348,4,3,14086
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,2348,4,3,14086
0,-0.5,Bus,0,0,Transit,2348,4,3,14086
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,2348,4,3,14086
0,-0.8333333333333333,Bus,0,0,Transit,2348,4,3,14086
0,-1,Transfer,1,1,Node,2348,4,3,14086
0,-1.0833333333333333,Walk (5 min),0,0,Transit,2348,4,3,14086
0,-1.1666666666666667,End,0,0,Terminal,2348,4,3,14086
0,0,"Start
(2 min wait)",0,1,Terminal,2348,5,1,14087
0,-0.25,Taxi,0,0,Transit,2348,5,1,14087
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2348,5,1,14087
0,-0.75,Bus,0,0,Transit,2348,5,1,14087
0,-1,Transfer,1,1,Node,2348,5,1,14087
0,-1.125,Walk (10 min),0,0,Transit,2348,5,1,14087
0,-1.25,End,0,0,Terminal,2348,5,1,14087
0,0,"Start
(2 min wait)",0,1,Terminal,2348,5,2,14087
0,-0.5,Uber/Lyft,0,0,Transit,2348,5,2,14087
0,-1,End,0,1,Terminal,2348,5,2,14087
0,0,"Start
(5 min wait)",0,1,Terminal,2348,5,3,14087
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,2348,5,3,14087
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,2348,5,3,14087
0,-0.5,Bus,0,0,Transit,2348,5,3,14087
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,2348,5,3,14087
0,-0.8333333333333333,Bus,0,0,Transit,2348,5,3,14087
0,-1,Transfer,1,1,Node,2348,5,3,14087
0,-1.0833333333333333,Walk (10 min),0,0,Transit,2348,5,3,14087
0,-1.1666666666666667,End,0,0,Terminal,2348,5,3,14087
0,0,Start,0,1,Terminal,2348,6,1,14088
0,-0.16666666666666666,Car,0,0,Transit,2348,6,1,14088
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,2348,6,1,14088
0,-0.5,Bus,0,0,Transit,2348,6,1,14088
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,2348,6,1,14088
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,2348,6,1,14088
0,-1,End,0,1,Terminal,2348,6,1,14088
0,0,Start,0,0,Terminal,2348,6,2,14088
0,-0.08333333333333333,Walk (2 min),0,0,Transit,2348,6,2,14088
0,-0.16666666666666666,"Transfer
(10 min wait)",1,1,Node,2348,6,2,14088
0,-0.3333333333333333,Bus,0,0,Transit,2348,6,2,14088
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2348,6,2,14088
0,-0.6666666666666666,Bus,0,0,Transit,2348,6,2,14088
0,-0.8333333333333333,"Transfer
(5 min wait)",1,0,Node,2348,6,2,14088
0,-0.9999999999999999,Taxi,0,0,Transit,2348,6,2,14088
0,-1.1666666666666667,End,0,1,Terminal,2348,6,2,14088
0,0,"Start
(10 min wait)",0,1,Terminal,2348,6,3,14088
0,-0.25,Taxi,0,0,Transit,2348,6,3,14088
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2348,6,3,14088
0,-0.75,Bus,0,0,Transit,2348,6,3,14088
0,-1,Transfer,1,1,Node,2348,6,3,14088
0,-1.125,Walk (2 min),0,0,Transit,2348,6,3,14088
0,-1.25,End,0,0,Terminal,2348,6,3,14088
