x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,851,1,1,5101
0,0.08333333333333333,Walk (10 min),Walk,851,1,1,5101
0,0.16666666666666666,Car,Vehicle,851,1,1,5101
0,0.3333333333333333,Transfer (5 min wait),Node,851,1,1,5101
0,0.5,Bus,Vehicle,851,1,1,5101
0,0.6666666666666666,Transfer (5 min wait),Node,851,1,1,5101
0,0.8333333333333333,Bus,Vehicle,851,1,1,5101
0,0.9166666666666666,Walk (5 min),Walk,851,1,1,5101
0,1,End,Node,851,1,1,5101
0,0,Start (10 min wait),Node,851,1,2,5101
0,0.25,Uber/Lyft,Vehicle,851,1,2,5101
0,0.5,Transfer (5 min wait),Node,851,1,2,5101
0,0.75,Bus,Vehicle,851,1,2,5101
0,0.875,Walk (5 min),Walk,851,1,2,5101
0,1,End,Node,851,1,2,5101
0,0,Start (5 min wait),Node,851,1,3,5101
0,0.08333333333333333,Walk (5 min),Walk,851,1,3,5101
0,0.16666666666666666,Bus,Vehicle,851,1,3,5101
0,0.3333333333333333,Transfer (5 min wait),Node,851,1,3,5101
0,0.5,Bus,Vehicle,851,1,3,5101
0,0.6666666666666666,Transfer (10 min wait),Node,851,1,3,5101
0,0.8333333333333333,Uber/Lyft,Vehicle,851,1,3,5101
0,1,End,Node,851,1,3,5101
0,0,Start (5 min wait),Node,851,2,1,5102
0,0.16666666666666666,Uber/Lyft,Vehicle,851,2,1,5102
0,0.3333333333333333,Transfer (5 min wait),Node,851,2,1,5102
0,0.5,Bus,Vehicle,851,2,1,5102
0,0.6666666666666666,Transfer (5 min wait),Node,851,2,1,5102
0,0.8333333333333333,Bus,Vehicle,851,2,1,5102
0,0.9166666666666666,Walk (5 min),Walk,851,2,1,5102
0,1,End,Node,851,2,1,5102
0,0,Start (10 min wait),Node,851,2,2,5102
0,0.08333333333333333,Walk (5 min),Walk,851,2,2,5102
0,0.16666666666666666,Bus,Vehicle,851,2,2,5102
0,0.3333333333333333,Transfer (10 min wait),Node,851,2,2,5102
0,0.5,Bus,Vehicle,851,2,2,5102
0,0.6666666666666666,Transfer (10 min wait),Node,851,2,2,5102
0,0.8333333333333333,Bus,Vehicle,851,2,2,5102
0,0.9166666666666666,Walk (5 min),Walk,851,2,2,5102
0,1,End,Node,851,2,2,5102
0,0,Start (5 min wait),Node,851,2,3,5102
0,0.16666666666666666,Uber/Lyft,Vehicle,851,2,3,5102
0,0.3333333333333333,Transfer (10 min wait),Node,851,2,3,5102
0,0.5,Bus,Vehicle,851,2,3,5102
0,0.6666666666666666,Transfer (10 min wait),Node,851,2,3,5102
0,0.8333333333333333,Bus,Vehicle,851,2,3,5102
0,0.9166666666666666,Walk (5 min),Walk,851,2,3,5102
0,1,End,Node,851,2,3,5102
0,0,Start (5 min wait),Node,851,3,1,5103
0,0.08333333333333333,Walk (10 min),Walk,851,3,1,5103
0,0.16666666666666666,Taxi,Vehicle,851,3,1,5103
0,0.3333333333333333,Transfer (10 min wait),Node,851,3,1,5103
0,0.5,Bus,Vehicle,851,3,1,5103
0,0.6666666666666666,Transfer (10 min wait),Node,851,3,1,5103
0,0.8333333333333333,Bus,Vehicle,851,3,1,5103
0,0.9166666666666666,Walk (10 min),Walk,851,3,1,5103
0,1,End,Node,851,3,1,5103
0,0,Start (5 min wait),Node,851,3,2,5103
0,0.08333333333333333,Walk (5 min),Walk,851,3,2,5103
0,0.16666666666666666,Taxi,Vehicle,851,3,2,5103
0,0.3333333333333333,Transfer (10 min wait),Node,851,3,2,5103
0,0.5,Bus,Vehicle,851,3,2,5103
0,0.6666666666666666,Transfer (10 min wait),Node,851,3,2,5103
0,0.8333333333333333,Bus,Vehicle,851,3,2,5103
0,0.9166666666666666,Walk (10 min),Walk,851,3,2,5103
0,1,End,Node,851,3,2,5103
0,0,Start (5 min wait),Node,851,3,3,5103
0,0.125,Walk (10 min),Walk,851,3,3,5103
0,0.25,Uber/Lyft,Vehicle,851,3,3,5103
0,0.5,Transfer (5 min wait),Node,851,3,3,5103
0,0.75,Bus,Vehicle,851,3,3,5103
0,1,End,Node,851,3,3,5103
0,0,Start (5 min wait),Node,851,4,1,5104
0,0.125,Walk (10 min),Walk,851,4,1,5104
0,0.25,Bus,Vehicle,851,4,1,5104
0,0.5,Transfer (5 min wait),Node,851,4,1,5104
0,0.75,Bus,Vehicle,851,4,1,5104
0,0.875,Walk (5 min),Walk,851,4,1,5104
0,1,End,Node,851,4,1,5104
0,0,Start (10 min wait),Node,851,4,2,5104
0,0.08333333333333333,Walk (10 min),Walk,851,4,2,5104
0,0.16666666666666666,Uber/Lyft,Vehicle,851,4,2,5104
0,0.3333333333333333,Transfer (10 min wait),Node,851,4,2,5104
0,0.5,Bus,Vehicle,851,4,2,5104
0,0.6666666666666666,Transfer (10 min wait),Node,851,4,2,5104
0,0.8333333333333333,Taxi,Vehicle,851,4,2,5104
0,1,End,Node,851,4,2,5104
0,0,Start,Node,851,4,3,5104
0,0.15,Walk (10 min),Walk,851,4,3,5104
0,0.5,Car,Vehicle,851,4,3,5104
0,1,End,Node,851,4,3,5104
0,0,Start (5 min wait),Node,851,5,1,5105
0,0.25,Uber/Lyft,Vehicle,851,5,1,5105
0,0.5,Transfer (10 min wait),Node,851,5,1,5105
0,0.75,Bus,Vehicle,851,5,1,5105
0,0.875,Walk (10 min),Walk,851,5,1,5105
0,1,End,Node,851,5,1,5105
0,0,Start (10 min wait),Node,851,5,2,5105
0,0.08333333333333333,Walk (10 min),Walk,851,5,2,5105
0,0.16666666666666666,Uber/Lyft,Vehicle,851,5,2,5105
0,0.3333333333333333,Transfer (10 min wait),Node,851,5,2,5105
0,0.5,Bus,Vehicle,851,5,2,5105
0,0.6666666666666666,Transfer (10 min wait),Node,851,5,2,5105
0,0.8333333333333333,Bus,Vehicle,851,5,2,5105
0,0.9166666666666666,Walk (5 min),Walk,851,5,2,5105
0,1,End,Node,851,5,2,5105
0,0,Start (10 min wait),Node,851,5,3,5105
0,0.08333333333333333,Walk (5 min),Walk,851,5,3,5105
0,0.16666666666666666,Bus,Vehicle,851,5,3,5105
0,0.3333333333333333,Transfer (10 min wait),Node,851,5,3,5105
0,0.5,Bus,Vehicle,851,5,3,5105
0,0.6666666666666666,Transfer (10 min wait),Node,851,5,3,5105
0,0.8333333333333333,Uber/Lyft,Vehicle,851,5,3,5105
0,0.9166666666666666,Walk (5 min),Walk,851,5,3,5105
0,1,End,Node,851,5,3,5105
0,0,Start (10 min wait),Node,851,6,1,5106
0,0.08333333333333333,Walk (5 min),Walk,851,6,1,5106
0,0.16666666666666666,Bus,Vehicle,851,6,1,5106
0,0.3333333333333333,Transfer (10 min wait),Node,851,6,1,5106
0,0.5,Bus,Vehicle,851,6,1,5106
0,0.6666666666666666,Transfer (10 min wait),Node,851,6,1,5106
0,0.8333333333333333,Uber/Lyft,Vehicle,851,6,1,5106
0,1,End,Node,851,6,1,5106
0,0,Start,Node,851,6,2,5106
0,0.08333333333333333,Walk (5 min),Walk,851,6,2,5106
0,0.16666666666666666,Car,Vehicle,851,6,2,5106
0,0.3333333333333333,Transfer (5 min wait),Node,851,6,2,5106
0,0.5,Bus,Vehicle,851,6,2,5106
0,0.6666666666666666,Transfer (10 min wait),Node,851,6,2,5106
0,0.8333333333333333,Uber/Lyft,Vehicle,851,6,2,5106
0,1,End,Node,851,6,2,5106
0,0,Start,Node,851,6,3,5106
0,0.08333333333333333,Walk (10 min),Walk,851,6,3,5106
0,0.16666666666666666,Car,Vehicle,851,6,3,5106
0,0.3333333333333333,Transfer (5 min wait),Node,851,6,3,5106
0,0.5,Bus,Vehicle,851,6,3,5106
0,0.6666666666666666,Transfer (5 min wait),Node,851,6,3,5106
0,0.8333333333333333,Taxi,Vehicle,851,6,3,5106
0,0.9166666666666666,Walk (10 min),Walk,851,6,3,5106
0,1,End,Node,851,6,3,5106
