x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,2629,1,1,15769
0,0.08333333333333333,Walk (10 min),Walk,2629,1,1,15769
0,0.16666666666666666,Car,Vehicle,2629,1,1,15769
0,0.3333333333333333,Transfer (10 min wait),Node,2629,1,1,15769
0,0.5,Bus,Vehicle,2629,1,1,15769
0,0.6666666666666666,Transfer (10 min wait),Node,2629,1,1,15769
0,0.8333333333333333,Taxi,Vehicle,2629,1,1,15769
0,1,End,Node,2629,1,1,15769
0,0,Start,Node,2629,1,2,15769
0,0.15,Walk (10 min),Walk,2629,1,2,15769
0,0.5,Car,Vehicle,2629,1,2,15769
0,1,End,Node,2629,1,2,15769
0,0,Start (10 min wait),Node,2629,1,3,15769
0,0.08333333333333333,Walk (10 min),Walk,2629,1,3,15769
0,0.16666666666666666,Taxi,Vehicle,2629,1,3,15769
0,0.3333333333333333,Transfer (10 min wait),Node,2629,1,3,15769
0,0.5,Bus,Vehicle,2629,1,3,15769
0,0.6666666666666666,Transfer (10 min wait),Node,2629,1,3,15769
0,0.8333333333333333,Bus,Vehicle,2629,1,3,15769
0,0.9166666666666666,Walk (10 min),Walk,2629,1,3,15769
0,1,End,Node,2629,1,3,15769
0,0,Start (10 min wait),Node,2629,2,1,15770
0,0.15,Walk (5 min),Walk,2629,2,1,15770
0,0.5,Bus,Vehicle,2629,2,1,15770
0,0.85,Walk (10 min),Walk,2629,2,1,15770
0,1,End,Node,2629,2,1,15770
0,0,Start (5 min wait),Node,2629,2,2,15770
0,0.16666666666666666,Uber/Lyft,Vehicle,2629,2,2,15770
0,0.3333333333333333,Transfer (5 min wait),Node,2629,2,2,15770
0,0.5,Bus,Vehicle,2629,2,2,15770
0,0.6666666666666666,Transfer (5 min wait),Node,2629,2,2,15770
0,0.8333333333333333,Taxi,Vehicle,2629,2,2,15770
0,1,End,Node,2629,2,2,15770
0,0,Start (5 min wait),Node,2629,2,3,15770
0,0.16666666666666666,Taxi,Vehicle,2629,2,3,15770
0,0.3333333333333333,Transfer (5 min wait),Node,2629,2,3,15770
0,0.5,Bus,Vehicle,2629,2,3,15770
0,0.6666666666666666,Transfer (5 min wait),Node,2629,2,3,15770
0,0.8333333333333333,Taxi,Vehicle,2629,2,3,15770
0,0.9166666666666666,Walk (5 min),Walk,2629,2,3,15770
0,1,End,Node,2629,2,3,15770
0,0,Start,Node,2629,3,1,15771
0,0.16666666666666666,Car,Vehicle,2629,3,1,15771
0,0.3333333333333333,Transfer (10 min wait),Node,2629,3,1,15771
0,0.5,Bus,Vehicle,2629,3,1,15771
0,0.6666666666666666,Transfer (5 min wait),Node,2629,3,1,15771
0,0.8333333333333333,Uber/Lyft,Vehicle,2629,3,1,15771
0,0.9166666666666666,Walk (5 min),Walk,2629,3,1,15771
0,1,End,Node,2629,3,1,15771
0,0,Start (5 min wait),Node,2629,3,2,15771
0,0.08333333333333333,Walk (10 min),Walk,2629,3,2,15771
0,0.16666666666666666,Taxi,Vehicle,2629,3,2,15771
0,0.3333333333333333,Transfer (5 min wait),Node,2629,3,2,15771
0,0.5,Bus,Vehicle,2629,3,2,15771
0,0.6666666666666666,Transfer (5 min wait),Node,2629,3,2,15771
0,0.8333333333333333,Taxi,Vehicle,2629,3,2,15771
0,1,End,Node,2629,3,2,15771
0,0,Start (10 min wait),Node,2629,3,3,15771
0,0.08333333333333333,Walk (10 min),Walk,2629,3,3,15771
0,0.16666666666666666,Bus,Vehicle,2629,3,3,15771
0,0.3333333333333333,Transfer (10 min wait),Node,2629,3,3,15771
0,0.5,Bus,Vehicle,2629,3,3,15771
