x,y,label,type,respID,qID,altID,obsID
0,0,Start (5 min wait),Node,1370,1,1,8215
0,0.16666666666666666,Taxi,Vehicle,1370,1,1,8215
0,0.3333333333333333,Transfer (10 min wait),Node,1370,1,1,8215
0,0.5,Bus,Vehicle,1370,1,1,8215
0,0.6666666666666666,Transfer (5 min wait),Node,1370,1,1,8215
0,0.8333333333333333,Uber/Lyft,Vehicle,1370,1,1,8215
0,0.9166666666666666,Walk (10 min),Walk,1370,1,1,8215
0,1,End,Node,1370,1,1,8215
0,0,Start (10 min wait),Node,1370,1,2,8215
0,0.16666666666666666,Uber/Lyft,Vehicle,1370,1,2,8215
0,0.3333333333333333,Transfer (10 min wait),Node,1370,1,2,8215
0,0.5,Bus,Vehicle,1370,1,2,8215
0,0.6666666666666666,Transfer (10 min wait),Node,1370,1,2,8215
0,0.8333333333333333,Uber/Lyft,Vehicle,1370,1,2,8215
0,0.9166666666666666,Walk (5 min),Walk,1370,1,2,8215
0,1,End,Node,1370,1,2,8215
0,0,Start (10 min wait),Node,1370,1,3,8215
0,0.16666666666666666,Uber/Lyft,Vehicle,1370,1,3,8215
0,0.3333333333333333,Transfer (10 min wait),Node,1370,1,3,8215
0,0.5,Bus,Vehicle,1370,1,3,8215
0,0.6666666666666666,Transfer (10 min wait),Node,1370,1,3,8215
0,0.8333333333333333,Taxi,Vehicle,1370,1,3,8215
0,0.9166666666666666,Walk (10 min),Walk,1370,1,3,8215
0,1,End,Node,1370,1,3,8215
0,0,Start (10 min wait),Node,1370,2,1,8216
0,0.08333333333333333,Walk (10 min),Walk,1370,2,1,8216
0,0.16666666666666666,Uber/Lyft,Vehicle,1370,2,1,8216
0,0.3333333333333333,Transfer (10 min wait),Node,1370,2,1,8216
0,0.5,Bus,Vehicle,1370,2,1,8216
0,0.6666666666666666,Transfer (10 min wait),Node,1370,2,1,8216
0,0.8333333333333333,Bus,Vehicle,1370,2,1,8216
0,0.9166666666666666,Walk (10 min),Walk,1370,2,1,8216
0,1,End,Node,1370,2,1,8216
0,0,Start (5 min wait),Node,1370,2,2,8216
0,0.08333333333333333,Walk (5 min),Walk,1370,2,2,8216
0,0.16666666666666666,Uber/Lyft,Vehicle,1370,2,2,8216
0,0.3333333333333333,Transfer (5 min wait),Node,1370,2,2,8216
0,0.5,Bus,Vehicle,1370,2,2,8216
0,0.6666666666666666,Transfer (5 min wait),Node,1370,2,2,8216
0,0.8333333333333333,Taxi,Vehicle,1370,2,2,8216
0,0.9166666666666666,Walk (10 min),Walk,1370,2,2,8216
0,1,End,Node,1370,2,2,8216
0,0,Start (10 min wait),Node,1370,2,3,8216
0,0.08333333333333333,Walk (10 min),Walk,1370,2,3,8216
0,0.16666666666666666,Uber/Lyft,Vehicle,1370,2,3,8216
0,0.3333333333333333,Transfer (5 min wait),Node,1370,2,3,8216
0,0.5,Bus,Vehicle,1370,2,3,8216
0,0.6666666666666666,Transfer (10 min wait),Node,1370,2,3,8216
0,0.8333333333333333,Uber/Lyft,Vehicle,1370,2,3,8216
0,1,End,Node,1370,2,3,8216
0,0,Start (5 min wait),Node,1370,3,1,8217
0,0.15,Walk (10 min),Walk,1370,3,1,8217
0,0.5,Bus,Vehicle,1370,3,1,8217
0,0.85,Walk (5 min),Walk,1370,3,1,8217
0,1,End,Node,1370,3,1,8217
0,0,Start (10 min wait),Node,1370,3,2,8217
0,0.125,Walk (10 min),Walk,1370,3,2,8217
0,0.25,Uber/Lyft,Vehicle,1370,3,2,8217
0,0.5,Transfer (5 min wait),Node,1370,3,2,8217
0,0.75,Bus,Vehicle,1370,3,2,8217
0,1,End,Node,1370,3,2,8217
0,0,Start (5 min wait),Node,1370,3,3,8217
0,0.125,Walk (10 min),Walk,1370,3,3,8217
0,0.25,Taxi,Vehicle,1370,3,3,8217
0,0.5,Transfer (5 min wait),Node,1370,3,3,8217
