x,y,label,type,respID,qID,altID,obsID
0,0,Start (10 min wait),Node,1976,1,1,11851
0,0.16666666666666666,Bus,Vehicle,1976,1,1,11851
0,0.3333333333333333,Transfer (10 min wait),Node,1976,1,1,11851
0,0.5,Bus,Vehicle,1976,1,1,11851
0,0.6666666666666666,Transfer (5 min wait),Node,1976,1,1,11851
0,0.8333333333333333,Uber/Lyft,Vehicle,1976,1,1,11851
0,1,End,Node,1976,1,1,11851
0,0,Start (10 min wait),Node,1976,1,2,11851
0,0.15,Walk (5 min),Walk,1976,1,2,11851
0,0.5,Uber/Lyft,Vehicle,1976,1,2,11851
0,1,End,Node,1976,1,2,11851
0,0,Start (10 min wait),Node,1976,1,3,11851
0,0.08333333333333333,Walk (5 min),Walk,1976,1,3,11851
0,0.16666666666666666,Bus,Vehicle,1976,1,3,11851
0,0.3333333333333333,Transfer (10 min wait),Node,1976,1,3,11851
0,0.5,Bus,Vehicle,1976,1,3,11851
0,0.6666666666666666,Transfer (10 min wait),Node,1976,1,3,11851
0,0.8333333333333333,Taxi,Vehicle,1976,1,3,11851
0,1,End,Node,1976,1,3,11851
0,0,Start,Node,1976,2,1,11852
0,0.08333333333333333,Walk (10 min),Walk,1976,2,1,11852
0,0.16666666666666666,Car,Vehicle,1976,2,1,11852
0,0.3333333333333333,Transfer (5 min wait),Node,1976,2,1,11852
0,0.5,Bus,Vehicle,1976,2,1,11852
0,0.6666666666666666,Transfer (5 min wait),Node,1976,2,1,11852
0,0.8333333333333333,Bus,Vehicle,1976,2,1,11852
0,0.9166666666666666,Walk (10 min),Walk,1976,2,1,11852
0,1,End,Node,1976,2,1,11852
0,0,Start (10 min wait),Node,1976,2,2,11852
0,0.08333333333333333,Walk (5 min),Walk,1976,2,2,11852
0,0.16666666666666666,Taxi,Vehicle,1976,2,2,11852
0,0.3333333333333333,Transfer (10 min wait),Node,1976,2,2,11852
0,0.5,Bus,Vehicle,1976,2,2,11852
