x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(2 min wait)",0,1,Terminal,2541,1,1,15241,15,42 - 62 minutes
0,-0.5,Uber/Lyft,0,0,Transit,2541,1,1,15241,15,42 - 62 minutes
0,-1,End,0,1,Terminal,2541,1,1,15241,15,42 - 62 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,2541,1,2,15241,30,55 - 83 minutes
0,-0.25,Taxi,0,0,Transit,2541,1,2,15241,30,55 - 83 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,2541,1,2,15241,30,55 - 83 minutes
0,-0.75,Bus,0,0,Transit,2541,1,2,15241,30,55 - 83 minutes
0,-1,Transfer,1,1,Node,2541,1,2,15241,30,55 - 83 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,2541,1,2,15241,30,55 - 83 minutes
0,-1.25,End,0,0,Terminal,2541,1,2,15241,30,55 - 83 minutes
0,0,Start,0,1,Terminal,2541,1,3,15241,25,46 - 68 minutes
0,-0.16666666666666666,Car,0,0,Transit,2541,1,3,15241,25,46 - 68 minutes
0,-0.3333333333333333,Transfer,1,0,Node,2541,1,3,15241,25,46 - 68 minutes
0,-0.5,Walk,0,0,Transit,2541,1,3,15241,25,46 - 68 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,2541,1,3,15241,25,46 - 68 minutes
0,-0.8333333333333333,Bus,0,0,Transit,2541,1,3,15241,25,46 - 68 minutes
0,-1,Transfer,1,1,Node,2541,1,3,15241,25,46 - 68 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,2541,1,3,15241,25,46 - 68 minutes
0,-1.1666666666666667,End,0,0,Terminal,2541,1,3,15241,25,46 - 68 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,2541,2,1,15242,30,30 - 44 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,2541,2,1,15242,30,30 - 44 minutes
